,sequence,labels,scores
259,also auf der linken seite finde ich den milchbeh lter besser platziert welche milch nehmt ihr h milch oder frischmilch und mit welchem fettgehalt ich habe brigens die de longhi ecam 656 55 m primadonna elite die ist wirklich ein hingucker delonghi macht immer noch die besten mllchsch ume echt hammer da kommen auch nicht teure siemens mit au der eq 9 serie,"['usability', 'video', 'not usability']","[0.5412415266036987, 0.3625742495059967, 0.09618422389030457]"
260,hi ich berlege derzeit ob ich mir einen kva zulegen m chte von euren test und video her tendier ich aktuell zu einer dinamica jetzt hab ich da video hier gesehen und gemerkt die beiden sind im preis fast identisch einen direkten vergleich der beiden maschinen konnte ich leider nicht finden daher die frage an euch liebes coffeeness team welche der beiden maschinen w rdet ihr empfehlen und warum danke schon mal im voraus,"['video', 'usability', 'not usability']","[0.7729310989379883, 0.16505885124206543, 0.06201007962226868]"
261,danke f r den test da ger t ist top ich bin mehr al zufrieden,"['video', 'usability', 'not usability']","[0.5390806198120117, 0.313263863325119, 0.1476554423570633]"
262,fe in den ausw hlbaren programmen gibt is hei e milch ob du tat chlich hei oder blo lauwarm ist kann ich noch nicht berichten,"['not usability', 'video', 'usability']","[0.3777603507041931, 0.36597248911857605, 0.2562671899795532]"
263,kann deine maschine auch nur hei e milch machen,"['usability', 'video', 'not usability']","[0.4783305823802948, 0.39264094829559326, 0.12902846932411194]"
264,hey mauricio und arne ich habe neulich im real kaffeebohnen von der berliner kaffeer sterei gesehen welche ca 25 euro pro kilogramm kosten die bohnen wurden vor einem monat ger stet kann man diese verwenden supermarkt kaffee ist ja eigentlich nicht so toll,"['usability', 'not usability', 'video']","[0.6021698713302612, 0.233881413936615, 0.1639486700296402]"
265,sehr sch n w hrend de milchbezugs wird der kaffee gemahlen da machen andere automaten die zwei drei preisklassen dar ber liegen nicht,"['usability', 'video', 'not usability']","[0.45381486415863037, 0.27948522567749023, 0.2666998505592346]"
266,sry aber der espresso ist doch komplett unterextrahiert oder nicht xd,"['not usability', 'usability', 'video']","[0.568888247013092, 0.2893463969230652, 0.14176534116268158]"
267,super video schade das bei euch filterkaffee u maschinen praktisch kaum oder keine rolle spielen,"['video', 'usability', 'not usability']","[0.9328299760818481, 0.05294676497578621, 0.014223293401300907]"
268,sympathisches paar seit ihr,"['video', 'usability', 'not usability']","[0.41301795840263367, 0.3678697347640991, 0.21911223232746124]"
269,also ich hatte mal einen delonghi und da war der kaffee immer kalt ist aber auch schon einige zeit her wenn man milch benutzte halt noch mehr wird der hier richtig hei ihr hattet da ja mehrmals gesagt wollte mir jetzt eine jura e8 kaufen gr e,"['usability', 'video', 'not usability']","[0.628369927406311, 0.20821458101272583, 0.16341544687747955]"
270,habe mir eine eq9 bestellt habe aber nun die gaggia magenta plus gesehen komme vom siebtr ger und m chte wieder fauler werden wa kaffee angeht plant ihr sowas wie die gaggia magenta plus auch mal zu testen,"['usability', 'video', 'not usability']","[0.46581539511680603, 0.3505289852619171, 0.18365566432476044]"
271,gaggia lieb ugele ich auch schon da steckt saeco drunter mir gef llt da matte finish dieser hochglanzsofortzerkratzwahn ist schrecklich,"['usability', 'video', 'not usability']","[0.5978154540061951, 0.28561335802078247, 0.11657113581895828]"
272,gibts da ger t auch in sch n mit diesen inneren werten,"['usability', 'video', 'not usability']","[0.6060328483581543, 0.3165997266769409, 0.07736747711896896]"
273,googel mal nach der esam 460 80,"['video', 'usability', 'not usability']","[0.549884557723999, 0.3752008378505707, 0.07491451501846313]"
274,ich bin verliebt lt 3 brauche ich f r die arbeit,"['usability', 'video', 'not usability']","[0.3962258994579315, 0.3227376341819763, 0.28103649616241455]"
275,mein erster vollautomat ich finde ihn bisher toll,"['video', 'usability', 'not usability']","[0.520246684551239, 0.4236222207546234, 0.056131090968847275]"
276,kann deine maschine nur hei e milch machen,"['usability', 'video', 'not usability']","[0.41895365715026855, 0.4153393507003784, 0.16570696234703064]"
277,hallo ich spiele mit dem gedanken mir eine delonghi cappuccino smart ecam 23 266b zu kaufen habt ihr dazu info ist sie vergleichbar mit der g nstigen delonghi die ihr schon vorgestellt habt w rde mich ber hilfe sehr freuen gr e,"['video', 'usability', 'not usability']","[0.6894391179084778, 0.2719818353652954, 0.0385790579020977]"
278,100 jahre coffeeness und noch immer so frisch wie am ersten tag,"['usability', 'video', 'not usability']","[0.4987747371196747, 0.30468693375587463, 0.19653832912445068]"
279,naja f r mich ist der cappuccino kein cappuccino eher ein kleiner latte mac liegt wahrscheinlich daran das man die typische schichtung eines latte hat f r mich ist ein cappuccino erst ein cappu wenn er latte art besitzt und ohne so eine dicke schaumschicht wie bei dem vollautomaten damit ist der automat aber nicht alleine viele automaten bereiten einen cappuccino so zu wie der da ist der hauptgrund warum ich lieber manuell aufsch ume und eine ecam 22 110 besitze da der evo h sslich ist finde ich auch,"['usability', 'not usability', 'video']","[0.5311156511306763, 0.30293014645576477, 0.16595423221588135]"
280,du kannst w hlen zwischen wenig mittel und viel milchschaum bei dem vollautomaten,"['usability', 'video', 'not usability']","[0.48929423093795776, 0.39441707730293274, 0.11628872156143188]"
281,danke f r eure informativen video,"['video', 'usability', 'not usability']","[0.8601348996162415, 0.12867382168769836, 0.01119125634431839]"
282,erster,"['video', 'usability', 'not usability']","[0.43613216280937195, 0.3555169403553009, 0.20835085213184357]"
283,doe the cup on the interface also indicate how much milk is dispensed or just the amount of coffee mixed with the water,"['usability', 'video', 'not usability']","[0.8314721584320068, 0.13393372297286987, 0.03459411486983299]"
284,i am in tanzania i have this machine it ha a problem where can i fix it,"['not usability', 'usability', 'video']","[0.6979711651802063, 0.19434787333011627, 0.10768099874258041]"
285,i have been using one of these for 6 year at my workplace gt gt gt ur2 pl 1166 they always produce good quality espresso and are very easy to work with the steamer work better than any other machine i have used for the same price range ours ha held up for year with 20 us each day even when the machine ha broken down by user error it been very easy to fix highly recommend,"['usability', 'video', 'not usability']","[0.8624234199523926, 0.09236769378185272, 0.04520893469452858]"
286,i put water in the place for coffee what can i do now is it broken,"['usability', 'not usability', 'video']","[0.5684522390365601, 0.2604304552078247, 0.17111735045909882]"
287,have had mine for 3 4 year now absolutely work great still a mentioned definitely use distilled or bottled water to prevent any buildup recently the middle button with the 2 coffee bean broke amp got stuck but it still work fine,"['usability', 'video', 'not usability']","[0.8497763872146606, 0.10685351490974426, 0.04337006434798241]"
288,you should descale the machine every month or every 2 month,"['usability', 'video', 'not usability']","[0.7293260097503662, 0.19155928492546082, 0.07911475747823715]"
289,can i modify water temperature,"['usability', 'video', 'not usability']","[0.8160123229026794, 0.1318177580833435, 0.052169978618621826]"
290,yes you can i always had mine set to the hottest setting,"['usability', 'video', 'not usability']","[0.4929554760456085, 0.47002077102661133, 0.03702373430132866]"
291,haitham aliset usually when this problem occurs you need to put some food grade silicone grease on the o ring in the infuser loose coffee ground will drip out before the infuser unit ha managed to get over the ground bin where the used ground are usually pushed out a a solid puck the food grade grease is cheap to buy on ebay to apply remove the infuser unit from the machine one it ha powered off push the shower head bit out until the two rubber o ring are exposed lift them out with a blunt instrument and wash well with detergent use an artist paintbrush to paint grease in the o ring socket replace the clean o ring then paint some more grease over the o ring i usually unscrew the shower disk to clean it a well this new grease should stop the ground slopping inside the machine good luck,"['usability', 'video', 'not usability']","[0.8023790121078491, 0.13179118931293488, 0.0658297911286354]"
292,i own a machine like this for more the 1 year for the past week i notice clear water under the machine outside the tray any suggestion,"['usability', 'video', 'not usability']","[0.7606893181800842, 0.16140888631343842, 0.07790184020996094]"
293,i own one of these machine and it is every bit a easy to use a shown here it a doddle to clean and give great result every time,"['usability', 'video', 'not usability']","[0.8470542430877686, 0.14626988768577576, 0.00667585851624608]"
294,great video just curious do you still have this machine if so have you had any issue since purchasing,"['video', 'usability', 'not usability']","[0.9535655379295349, 0.03974597528576851, 0.006688540801405907]"
295,i have one of these machine and i love it,"['usability', 'video', 'not usability']","[0.8754109144210815, 0.10777116566896439, 0.016817931085824966]"
296,i fine that if you use cleaning button before and after making froth milk it will be extra hot,"['usability', 'video', 'not usability']","[0.4844488799571991, 0.3392898440361023, 0.176261305809021]"
297,my pleasure,"['video', 'usability', 'not usability']","[0.4769245982170105, 0.4026585519313812, 0.12041682004928589]"
298,it came with the milk frother,"['usability', 'video', 'not usability']","[0.8449527621269226, 0.11705147475004196, 0.037995804101228714]"
299,it depends what sort of water you get out of the tap where you live but in hard water area the machine will scale up very quickly inside if tap water is used i would always use a water filter in a hard water area,"['usability', 'not usability', 'video']","[0.7264701128005981, 0.1689157485961914, 0.10461415350437164]"
300,great review i wa not sure about buying the delonghi but your excellent review made all the difference very well demonstrated and all aspect of the machine were vert clearly and calmly explained great stuff thanks,"['usability', 'video', 'not usability']","[0.5449904203414917, 0.3836319148540497, 0.0713777169585228]"
301,you should not use distilled water because you do not get a good a flavor,"['usability', 'not usability', 'video']","[0.5603882074356079, 0.26613736152648926, 0.17347446084022522]"
302,this review is so f n awesome half way through i crapped my pant and forgot my name i passed out for a few second but when i came to i caught the end of the review it wa just a good but i managed to keep it together til the end it got me so psyched for this machine that i immediately ran into my kitchen and gave my current cappuccino machine the finger you changed my life and for that i am eternally grateful serious,"['usability', 'video', 'not usability']","[0.5867372751235962, 0.3643358051776886, 0.048926930874586105]"
303,thanks for watching let me know how you like it,"['video', 'usability', 'not usability']","[0.8496572375297546, 0.13824045658111572, 0.012102325446903706]"
304,glad it helped how do you like it do far,"['usability', 'video', 'not usability']","[0.48714736104011536, 0.43838584423065186, 0.07446679472923279]"
305,very well done and very informative,"['video', 'usability', 'not usability']","[0.8210728764533997, 0.16405925154685974, 0.014867826364934444]"
306,it is milk not malk,"['not usability', 'usability', 'video']","[0.5817121863365173, 0.2944185733795166, 0.12386925518512726]"
307,whole latte love i just scored on of these esam5600sl for dollar300 only issue is the machine doe not pick up the milk from the carafe seems like a vacuum pressure problem like o ring any suggestion,"['usability', 'not usability', 'video']","[0.7353156208992004, 0.14320188760757446, 0.12148252129554749]"
308,what is the height of this machine,"['usability', 'video', 'not usability']","[0.6724382042884827, 0.2107831984758377, 0.11677855998277664]"
309,just under 15 inch so that it fit under most standard size cupboard,"['usability', 'video', 'not usability']","[0.9445368051528931, 0.04245496913790703, 0.01300819031894207]"
310,i do not see the water filter,"['video', 'usability', 'not usability']","[0.36556297540664673, 0.3259721100330353, 0.30846497416496277]"
311,hi william this is an older model which is no longer available so i can not make a physical check according to some quick research of manual etc it seems a though the machine doe not have or accommodate the in tank filter that is typical of most super automatic machine there are other option like pad filter that sit in the tank and remove reduce chlorine and mineral level here is a good one,"['not usability', 'usability', 'video']","[0.7605955004692078, 0.18507511913776398, 0.05432938411831856]"
312,the 6700 is a larger machine and ha push button lcd read out and a higher wattage thermoblock,"['usability', 'video', 'not usability']","[0.7506245970726013, 0.2170630395412445, 0.03231237828731537]"
313,added feature of the esam5600sl include the touch screen control panel display rapid steam boiler and a 8 8oz bean hopper compared to 5 3oz bean hopper,"['usability', 'video', 'not usability']","[0.7879328727722168, 0.16007119417190552, 0.0519958920776844]"
314,5400 5500 5500,"['video', 'usability', 'not usability']","[0.5839240550994873, 0.31848323345184326, 0.09759269654750824]"
315,10 52,"['video', 'usability', 'not usability']","[0.5266360640525818, 0.32602816820144653, 0.14733578264713287]"
316,4,"['video', 'usability', 'not usability']","[0.5044490694999695, 0.33336299657821655, 0.16218788921833038]"
317,delonghi perfecta capucino,"['usability', 'video', 'not usability']","[0.6969450116157532, 0.2391957938671112, 0.06385914981365204]"
318,marina u,"['video', 'usability', 'not usability']","[0.5252922773361206, 0.3631913661956787, 0.11151637881994247]"
319,2,"['video', 'usability', 'not usability']","[0.48574382066726685, 0.33864477276802063, 0.17561134696006775]"
320,kava club,"['video', 'usability', 'not usability']","[0.5944005846977234, 0.29451900720596313, 0.11108043044805527]"
321,3 2,"['usability', 'video', 'not usability']","[0.42468902468681335, 0.41215336322784424, 0.1631576418876648]"
322,4,"['video', 'usability', 'not usability']","[0.5044490694999695, 0.33336299657821655, 0.16218788921833038]"
323,clean,"['usability', 'video', 'not usability']","[0.4506753385066986, 0.401384174823761, 0.1479405164718628]"
324,4 22,"['video', 'usability', 'not usability']","[0.525358259677887, 0.31892040371894836, 0.15572138130664825]"
325,kava club,"['video', 'usability', 'not usability']","[0.5944005846977234, 0.29451900720596313, 0.11108043044805527]"
326,eugene reznichenko,"['video', 'usability', 'not usability']","[0.5117334127426147, 0.35934045910835266, 0.1289261132478714]"
327,saeco minuto cappuccino 1 2 3,"['usability', 'video', 'not usability']","[0.5998935699462891, 0.35781121253967285, 0.0422951839864254]"
328,delonghi perfecta cappuccino 5500,"['usability', 'video', 'not usability']","[0.7827672362327576, 0.14256423711776733, 0.07466857880353928]"
329,5400,"['video', 'usability', 'not usability']","[0.5992286205291748, 0.27952414751052856, 0.12124723941087723]"
330,cdmax odessa,"['video', 'usability', 'not usability']","[0.5016366243362427, 0.363392174243927, 0.13497120141983032]"
331,dankesch n selbst ich al techniklegastheniker habe e begriffen super erkl rt,"['usability', 'video', 'not usability']","[0.527147650718689, 0.374245822429657, 0.09860651195049286]"
332,vielen dank hat prima geklappt die nase oben an der t r mus man nicht abbrechen um die t r wieder anbauen zu k nnen man mus die innere t r nahezu zu machen und die verkleidung auf 45 grad ge ffnet aufstecken dann bekommt man die plastiknase wieder unter da oberteil gef hrt,"['usability', 'video', 'not usability']","[0.6263094544410706, 0.22657889127731323, 0.14711163938045502]"
333,vielen dank f r da video so habe ich meine alte delonghi jetzt wieder flott bekommen aber die reinigung der d sen kann man auch ohne t r auseinanderschrauben durchf hren beim n chsten mal spare ich mir die arbeit,"['video', 'usability', 'not usability']","[0.8755780458450317, 0.10421603918075562, 0.020205846056342125]"
334,super video und sehr sch ne erkl rung danke,"['video', 'usability', 'not usability']","[0.9236252903938293, 0.07118169963359833, 0.005193022079765797]"
335,die t r l sst sich bei mir nicht abziehen da ist im schanierbereich eine plastiknase nach oben die verhindert das ich die t r komplett abziehen kann ist hier im video leider nicht zu erkennen wie kann ich da problem l sen die kleine plastiknase einfach abbrechen bei mir ist ein ri im kaffeeauslauf den ich mit einem ersatz austauschen m chte,"['video', 'usability', 'not usability']","[0.7593732476234436, 0.1529127061367035, 0.08771408349275589]"
336,w rde ich nicht abbrechen da ist der anschlag f r die t r r ckwand und linke seitenwand abschrauben dann die beiden schrauben f r die displayeinheit abschrauben jetzt kann man da display auf der linken seite leicht nach oben dr cken und die plastiknase drunter hebeln,"['usability', 'not usability', 'video']","[0.5074735879898071, 0.26635730266571045, 0.22616907954216003]"
337,ganz vielen dank super erkl rt und ich kann mir wieder meinen kaffee schmecken lassen,"['usability', 'video', 'not usability']","[0.5471065640449524, 0.3128979206085205, 0.13999545574188232]"
338,dankesch n,"['usability', 'video', 'not usability']","[0.4668981432914734, 0.40867000818252563, 0.12443190068006516]"
339,dee t r stoper oben fehlt,"['usability', 'video', 'not usability']","[0.5004231333732605, 0.4000236690044403, 0.09955316036939621]"
340,ich kann die klappe nicht rausnehmen oben link da klemmt etwas ein hacken oder so wa,"['not usability', 'usability', 'video']","[0.391313374042511, 0.3436582088470459, 0.2650284469127655]"
341,vielen dank f r die empfehlung der tollen produkte bin total begeistert,"['usability', 'video', 'not usability']","[0.6353182792663574, 0.24282273650169373, 0.12185902893543243]"
342,dachte mir doch da kommt mir bekannt vor danke f r da video ich suche f r mein kleines b ro eine maschine und denke ich kann hier zugreifen,"['video', 'usability', 'not usability']","[0.9183291792869568, 0.06771130859851837, 0.013959448784589767]"
343,wo mann k ufen der knopf,"['usability', 'video', 'not usability']","[0.4676077663898468, 0.35183990001678467, 0.18055231869220734]"
344,welchen knopf,"['usability', 'video', 'not usability']","[0.49417150020599365, 0.3349510133266449, 0.17087748646736145]"
345,hallo kann auf dieser weise der kaffeeauslauf auch gewechselt werden mfg,"['usability', 'video', 'not usability']","[0.5274782180786133, 0.3836067020893097, 0.08891505002975464]"
346,ja die ganze t r mit kaffeeauslauf ist ein g ngiges ersatzteil,"['usability', 'video', 'not usability']","[0.5226721167564392, 0.3812721371650696, 0.09605575352907181]"
347,hallo br hgruppe einsetzen wie kann ich diesen fehler aufheben,"['video', 'usability', 'not usability']","[0.5073831081390381, 0.40730488300323486, 0.08531200885772705]"
348,titanic,"['video', 'usability', 'not usability']","[0.6079002022743225, 0.2219076305627823, 0.1701921671628952]"
349,great video my magnifica just broke down after 8 year the bean grinding problem wa an issue but not a menace i just bought the perfecta today after the delongi repair recommended it a a better and easier serviceable machine after trying the perfecta today i think the magnifica made a stronger cup of coffee but i still need to play around with some adjustment on the perfecta before saying the magnifica brew the better coffee,"['video', 'usability', 'not usability']","[0.8914018869400024, 0.09554962813854218, 0.01304851844906807]"
350,3 year later any problem with either machine,"['usability', 'not usability', 'video']","[0.5482280850410461, 0.32007524371147156, 0.1316966861486435]"
351,thank you for the comparison objective and a great quality video i believe the design of the magnifica hot plate at the front is the newer design whilst the perfecta hot plate on the right being the older design it appears delonghi changed their design and this comparison is proving the old design work better and possibly contain better internal material in any case the old design look to be better in both reliability and quality of coffee,"['video', 'usability', 'not usability']","[0.9256350994110107, 0.06653551757335663, 0.007829377427697182]"
352,why do you push twice the button on the perfecta you have to push it only once,"['not usability', 'video', 'usability']","[0.7017354369163513, 0.17079241573810577, 0.1274721324443817]"
353,1 never ever use oily bean in a super automatic it clog up the grinder sensor and you end up having to send it in for service scg wll tell you that at the beginning of each video with a super auto and it is in your de longhi manual 2 you need to adjust the setting on the grinder to match the flow time for single or double shot every time you put bean in there,"['video', 'usability', 'not usability']","[0.7984038591384888, 0.1036573275923729, 0.09793882817029953]"
354,based on best brew time of 27 to 30 second for double shot espresso not xpresso the magnifica would taste better that doe not mean the perfecta is bad each machine ha to be dialled in individually both of these machine are capable of producing decent tasting espresso shot not great but you have to set it to your preferred taste but if you could care le and only want very minimal work for a fresh ground fresh brewed coffee or espresso for a latte anytime you want you can not go wrong with these machine the only con about these machine are they let you drink too much coffe because it is too easy,"['usability', 'not usability', 'video']","[0.617706835269928, 0.2551669776439667, 0.12712621688842773]"
355,this is how i fixed my bean problem local whole bean pack like starbucks san francisco and another pretty fresh and oiled inside the bag this oil preventing bean from smooth load i found my favorite coffee bean and it is always dry crazy taste lavazza super crema medium roast on my opinion best bean at least i can not use starbucks anymore bean over burned on medium roast,"['usability', 'not usability', 'video']","[0.6873898506164551, 0.20416894555091858, 0.10844119638204575]"
356,i could not hear the maginifica because it wa quite quiet but i definitely hear the perfecta,"['usability', 'video', 'not usability']","[0.4155466556549072, 0.31385505199432373, 0.27059832215309143]"
357,unfortunately there is a design flaw in the magnifica we have both machine one at home and one in the country house we use the same coffee bean which are greasy because our coffee is never strong enough we never had to push the bean tru the perfecta and on the magnifica even after removing a part small cap over the grinding hole we still have to push manually the bean which is annoying knowing that we paid over 800dollar canadian for this machine and we sended it for warranty and they changed the tray the problem still there,"['not usability', 'usability', 'video']","[0.796403169631958, 0.16505971550941467, 0.03853714093565941]"
358,mat is right you can not use high oil bean the grinder is happier with dry bean,"['usability', 'not usability', 'video']","[0.539924681186676, 0.38406145572662354, 0.07601381838321686]"
359,medium roast bean are recommended for these superautomatica not dark roast like espresso roast bean,"['usability', 'not usability', 'video']","[0.6061766147613525, 0.2196253091096878, 0.17419804632663727]"
360,magnifica grind setting is too fine hence why slow drip delivery of coffee,"['usability', 'not usability', 'video']","[0.5810359716415405, 0.21448591351509094, 0.20447812974452972]"
361,you need to use a dryer roast bean they are too oily for an automatic machine,"['usability', 'not usability', 'video']","[0.5566037893295288, 0.3566388189792633, 0.08675742894411087]"
362,you get two thumb up for pointing out the 2 3 most important rule for using a super automatic,"['video', 'usability', 'not usability']","[0.4877168834209442, 0.4647617042064667, 0.04752136394381523]"
363,which perfecta model is this i am considering buying a refurbished one,"['usability', 'video', 'not usability']","[0.7530997395515442, 0.17441920936107635, 0.07248105108737946]"
364,why do you have to push the button twice i i have been using the perfecta since 2014 and i never had to do that,"['not usability', 'usability', 'video']","[0.6057775616645813, 0.252069354057312, 0.1421530395746231]"
365,it is actually the best investment ever i had mine for almost four year now it is reliable give me a constant result every single time and i wish i had it sooner,"['usability', 'video', 'not usability']","[0.7833447456359863, 0.1301538050174713, 0.08650138229131699]"
366,pi i actaully didnt push it hard enough but yes only 1 time and it make the coffee love the machine how is your going best investment ever,"['usability', 'video', 'not usability']","[0.7066725492477417, 0.18226419389247894, 0.11106322705745697]"
367,is it possible to use this for business,"['usability', 'video', 'not usability']","[0.8481006622314453, 0.07793217897415161, 0.07396712899208069]"
368,you have not mentioned what grind setting in the bean store is set at on both machine this will have a great affect on the coffee strength and quantity also it will have a major impact upon the bean actually going into the machine,"['usability', 'not usability', 'video']","[0.539832353591919, 0.29588019847869873, 0.16428743302822113]"
369,thanks for the reply georgey,"['usability', 'video', 'not usability']","[0.4528083801269531, 0.4145592451095581, 0.132632315158844]"
370,amazing entrepreneur yes i have the small one in my office about 3 ppl in my area but we use it all the time ha not failed me yet other then the staff bring cheap and not buying coffee lol,"['usability', 'video', 'not usability']","[0.869221568107605, 0.07457204163074493, 0.056206319481134415]"
371,bonjour c est quel mod le de dinamica merci,"['usability', 'video', 'not usability']","[0.621229350566864, 0.22899575531482697, 0.14977486431598663]"
372,bonjour cyril il s agit de la delonghi dinamica ecam 350 55 b a bient t,"['usability', 'video', 'not usability']","[0.4446792006492615, 0.4195026457309723, 0.13581813871860504]"
373,funktioniert da genauso bei der delonghi magnifica und sind die br hkolben bei delongi einheitlich gebaut,"['video', 'usability', 'not usability']","[0.5782239437103271, 0.3551251292228699, 0.06665094941854477]"
374,moin alle esam modelle haben den gleichen br hkolben aufbau ecam modelle sehen anders au,"['video', 'usability', 'not usability']","[0.46062764525413513, 0.42766475677490234, 0.11170753091573715]"
375,lieber mechaniker ich nenne sie jetzt mal so weil ich ihren namen nicht wei da video haben sie grossartig gemacht kein gelaber sondern informativ und genau auch sehr gut gefilmt echt respekt war mir eine grosse hilfe weiter so besten dank renate,"['video', 'not usability', 'usability']","[0.8278459906578064, 0.09136686474084854, 0.08078707754611969]"
376,vielen lieben dank f r da nette feedback freut mich da ich helfen konnte lg ari,"['usability', 'video', 'not usability']","[0.5682159662246704, 0.2997622787952423, 0.13202179968357086]"
377,vielen dank toll erkl rt,"['video', 'usability', 'not usability']","[0.5934770703315735, 0.31784552335739136, 0.08867739140987396]"
378,danke,"['video', 'usability', 'not usability']","[0.4207921326160431, 0.41653984785079956, 0.16266804933547974]"
379,wenn kein kaffee mehr auch der br hgruppe kommt m sst ihr nicht gleich alles zerlegen einfach entkalkungsmittel in den wasserbeh lter aber nicht da entkalkungsprogramm starten nun die taste sp len dr cken e kommen vielleicht nur ein paar tropfen raus dann 3 bi 4 minuten warten und nochmals sp len dr cken dann nochmals 3 bi 4 minuten warten und nochmals sp len dr cken dy so oft wiederholen bi wieder fliessend wasser kommt dann da entkalkungsprogramm starten wenn diesis komplett durch ist wieder frischwasser in den tank und noch 2 bi 3 mal sp len dr cken fertig von nun an vor jedem entkalken 2 bi 3 mal auch den kaffeeauslass sp len viel erfolg,"['usability', 'not usability', 'video']","[0.5514929294586182, 0.26210159063339233, 0.18640542030334473]"
380,fixitari hab so noch jede verkalkung gel st dauert halt schon mal ne stunde,"['not usability', 'usability', 'video']","[0.3757653534412384, 0.34055668115615845, 0.28367796540260315]"
381,ist nat rlich auch eine option jedoch gibt e manchmal verkalkungen die sich leider nur noch manuell entfernen lassen lg,"['usability', 'not usability', 'video']","[0.6890249848365784, 0.1879572868347168, 0.12301767617464066]"
382,noch mal vielen dank die pumpe war e nicht br hkolben auch nicht sondern der schwarze schlauch ein dreck de grauens innen wie au en wo er liegt noch mal kurze fehler beschreibung f r die anderen hilfesuchenden esam 4000b delonghi verweigert beim einschalten den sp lgang jedes 3 mal an au ohne sp lgang geht der kaffee wieder dachte erst elektronik oder pumpe aber nein einfach vollverdreckt 3 jahre alt und 7300 tassen lg,"['usability', 'not usability', 'video']","[0.5296036601066589, 0.29681944847106934, 0.17357684671878815]"
383,freut mich da ihr e gefunden habt hoffentlich ist jetzt wieder alles wie e sein soll,"['usability', 'not usability', 'video']","[0.5543242692947388, 0.23825272917747498, 0.20742304623126984]"
384,fixitari hi im video bei 10 10min den schlauch komplett abmontiert und wo er weiter verl uft da geh use war voll mit kaffeesatz da geh use mussten wir aufhebeln denn der schlauch l ste sich nicht lg,"['video', 'usability', 'not usability']","[0.8909174203872681, 0.09790223091840744, 0.011180317029356956]"
385,der kleine schwarze schlauch der von der br hgruppe abgeht ja manchmal kann der auch dicht sein freut mich da der fehler gefunden wurde,"['usability', 'video', 'not usability']","[0.523794412612915, 0.33025407791137695, 0.1459515392780304]"
386,muito bom,"['usability', 'video', 'not usability']","[0.5412867665290833, 0.37207290530204773, 0.0866403579711914]"
387,thanks,"['usability', 'video', 'not usability']","[0.5327008366584778, 0.39020413160324097, 0.07709501683712006]"
388,hallo wenn die kaffeemaschine nicht sp lt und der gemahlene kaffee im beh lter eintrocknet kann e am br her liegen antworte bitte,"['usability', 'not usability', 'video']","[0.4493834972381592, 0.2757423520088196, 0.274874210357666]"
389,bitte sagen sie mir welche dichtung in der pumpe oder in der br heinheit wasser und dampf au dem wasserhahn laufen reibungslos fixitari,"['usability', 'video', 'not usability']","[0.5357277989387512, 0.32376646995544434, 0.14050571620464325]"
390,jerzy rado habe mir da video angeschaut entweder ist er verstopft oder eine dichtung ist defekt wasser l uft ja komplett unten raus,"['video', 'usability', 'not usability']","[0.8990844488143921, 0.05928054451942444, 0.04163495823740959]"
391,fixitari er ist wie neu ich werde ihn reparieren ich brauche nur einen hinweis,"['usability', 'video', 'not usability']","[0.39878779649734497, 0.35245081782341003, 0.248761385679245]"
392,jerzy rado durch eine neue ersetzen,"['video', 'usability', 'not usability']","[0.6617594361305237, 0.27547749876976013, 0.06276311725378036]"
393,da video samt reparaturanleitung ist voll klasse gemacht ich habe aktuell ebenfalls ein problem am br hkopf meiner ecam und habe mir deshalb jetzt f r den dichtungssatz ein reparatur kit bestellt bin gespannt ob ich da auch al laie hinbekomme vielen dank und weiter so,"['video', 'usability', 'not usability']","[0.9154918193817139, 0.0652533620595932, 0.019254811108112335]"
394,freut mich da e dir gef llt die wartung und reparatur ist eigentlich ganz simpel bekommst da sicher hin,"['usability', 'video', 'not usability']","[0.5988907217979431, 0.2366570085287094, 0.16445229947566986]"
395,sch ne video der esam 5500 macht einen gro artigen kaffee hei e wasser f r tee funktioniert nicht der cappuccino funktioniert nicht bitte um hilfe,"['video', 'usability', 'not usability']","[0.9045858979225159, 0.050373513251543045, 0.045040592551231384]"
396,die dampfheizung ist eingeschaltet bi sich der thermostat ausschaltet deshalb ist der thermostat kaputt gegangen im inneren de thermostat flie t da zinn bei 318 grad au,"['usability', 'video', 'not usability']","[0.6490262746810913, 0.20402562618255615, 0.14694803953170776]"
397,ich habe den thermostat gewechselt ich habe 3 tassen cappuccino und 2 tassen tee gemacht der thermostat funktioniert wieder nicht,"['usability', 'not usability', 'video']","[0.558314323425293, 0.26326629519462585, 0.17841941118240356]"
398,da h rt sich super an aber bitte den draht so schnell wie m glich entfernen,"['usability', 'video', 'not usability']","[0.4904235005378723, 0.3460594415664673, 0.16351698338985443]"
399,ich habe den thermostat berpr ft der thermostat funktioniert nicht ich habe den draht anstelle de thermostat befestigt alles funktioniert einwandfrei ich habe den thermostat bei ebay gekauft ich warte,"['usability', 'not usability', 'video']","[0.5307952761650085, 0.34999433159828186, 0.1192103698849678]"
400,guten morgen da die st rung alle funktionen betrifft die mit der warmwasserd se zutun haben tippe ich auf eine defekte dampfheizung verkalkte dampfheizung,"['usability', 'video', 'not usability']","[0.5276280045509338, 0.28070810437202454, 0.19166381657123566]"
