Primary ASIN,Product Title,Rating,Global Ratings,Global Reviews,Product URL,Review No.,Variant ASIN,Variant Details,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Reviewed In,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,281,N/A,N/A,N/A,C Oakes,N/A,5.0 out of 5 stars,the United Kingdom,"January 10, 2022",N/A,"Great coffee machine, easy to use and delivers great coffee - came without spoon and tamper however bought separate and Amazon gave me a discount. Worth the money and looks great as well.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,282,N/A,N/A,N/A,Andrew,N/A,3.0 out of 5 stars,the United Kingdom,"May 9, 2021",N/A,"Has done about 10 coffees and then had a pump failure. Appears to be a common problem. My previous delongi did 15 years of daily use, this one is at the repair shop. Not impressed so far. Looks great, poor internal build quality",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,283,N/A,N/A,N/A,Julian DSW,N/A,1.0 out of 5 stars,the United Kingdom,"July 20, 2020",N/A,"Mareketed as a return, in fact completely non functional, reporting to trading standards, avoid.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,284,N/A,N/A,N/A,Pete D,N/A,5.0 out of 5 stars,the United Kingdom,"March 19, 2022",N/A,Good beans deliver good coffee. This espresso machine delivers.👍🏻,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,285,N/A,N/A,N/A,The Hooded Head,N/A,5.0 out of 5 stars,the United Kingdom,"November 5, 2021",N/A,Lovely coffee.Milk heater works well also. Unable to decipher the descaling instructions though. We've put in a water filter on the tank also.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,286,N/A,N/A,N/A,Mother of 3,N/A,5.0 out of 5 stars,the United Kingdom,"January 6, 2021",N/A,Great coffee maker. Brews fab coffee and delicious lattes,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,287,N/A,N/A,N/A,jessicaix,N/A,1.0 out of 5 stars,the United Kingdom,"February 24, 2021",N/A,I bought this having read all the amazing reviews and thought it was a winner. Unfortunately I had nothing but problems with it and had to send it back as presumably faulty. Coffee just dripped out even after first use and then just stopped all together.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,288,N/A,N/A,N/A,KEITH,N/A,1.0 out of 5 stars,the United Kingdom,"August 22, 2019",N/A,"Exasperating machine which probably needs expert guidance, as from a store, to set up. Much inferior to  their previous model which was suited to someone simply wishing to make a cofffee without trouble.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,289,N/A,N/A,N/A,Daisyc,N/A,5.0 out of 5 stars,the United Kingdom,"June 28, 2020",N/A,It is easy to use and does the job.Not much cleaning involved.,One person found this helpful,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,290,N/A,N/A,N/A,Fraser,N/A,5.0 out of 5 stars,the United Kingdom,"February 14, 2021",N/A,"A really good first high quality  espresso coffee machine. Enables the making of high quality espresso, and the steam wand is so easy to use. No expert experience required. Only downside is I can’t stop having coffee!",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,291,N/A,N/A,N/A,Green,N/A,1.0 out of 5 stars,the United Kingdom,"January 12, 2020",N/A,not user friendly in a large family  takes too long to make a few cups of coffee because transition from cappuccino to espresso reheating takes too long.  the milk steaming devices is not user friendly,One person found this helpful,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,292,N/A,N/A,N/A,Christopher Blackwell,N/A,1.0 out of 5 stars,the United Kingdom,"September 26, 2019",N/A,It broke after 3 months.  The De'longhi service centre tried to palm me off by saying it just needed descaling and now have advised i will have to wait 28 days for a repair.,2 people found this helpful,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,293,N/A,N/A,N/A,Matt,N/A,5.0 out of 5 stars,the United Kingdom,"November 13, 2019",N/A,Compact machine that performs as good as any other manual cup espresso machine I’ve used before. The size suits my requirements but it performs in every aspect. The Steam milk frother/heater works really well too. Still getting used to it to gauge optimal grinding for the coffee.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,294,N/A,N/A,N/A,Steven Williams customer and critic,N/A,5.0 out of 5 stars,the United Kingdom,"September 18, 2020",N/A,Just what I have crying out for an ideal coffee maker Great for making single coffees for self.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,295,N/A,N/A,N/A,Eoin,N/A,5.0 out of 5 stars,the United Kingdom,"January 4, 2020",N/A,I really love this coffee machine. Use ese pods and ground coffee. Descale done today. Simple job. Froths milk perfectly,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,296,N/A,N/A,N/A,Rik,N/A,5.0 out of 5 stars,the United Kingdom,"November 16, 2019",N/A,This was a present for my daughter and she loves it,One person found this helpful,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,297,N/A,N/A,N/A,David (Southsea),N/A,5.0 out of 5 stars,the United Kingdom,"September 7, 2020",N/A,"This is an excellent machine that feels very solidly built. The initial set up takes a bit of time but, once that is done, it is very simple to operate. It is quick to heat up and much quieter to operate that my previous coffee maker. It produces a good espresso and the milk frother works particularly well. Highly recommended.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,298,N/A,N/A,N/A,popstar321,N/A,5.0 out of 5 stars,the United Kingdom,"August 30, 2021",N/A,Easy to use make great cups coffee,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,299,N/A,N/A,N/A,Craig,N/A,5.0 out of 5 stars,the United Kingdom,"February 1, 2020",N/A,This is the best small coffee machine in the business. I enjoy multiple different types of coffee drinks when ever I feel like one. Saves me a drive to coffee shop so great on the environment,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,300,N/A,N/A,N/A,mark kershaw,N/A,5.0 out of 5 stars,the United Kingdom,"December 30, 2018",N/A,"I will no longer be visiting Starbucks daily, this perfect little machine has finally met the standards I’ve been looking fo after trying out many of the automated branded machines like tassimo and dolce gusto always being very disappointed I have now found the Perfect affordable machine for home 🙂",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,301,N/A,N/A,N/A,Maria Hadjipanayiotou,N/A,5.0 out of 5 stars,the United Kingdom,"June 4, 2019",N/A,Bought this to replace our old De longhi coffee machine that broke down. Elegant and suitable for our small kitchen and more importantly the coffee is great!,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,302,N/A,N/A,N/A,Colin1965,N/A,5.0 out of 5 stars,the United Kingdom,"April 16, 2020",N/A,"Great value item, well built. Takes some practice to get great coffee but I've got there now. Nice compact machine at a really good price.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,303,N/A,N/A,N/A,Jay Gray,N/A,5.0 out of 5 stars,the United Kingdom,"October 25, 2019",N/A,Love this machine very neat and very creamy americano seems to need de scaling a lot according to light but overall would buy again,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,304,N/A,N/A,N/A,Chris,N/A,5.0 out of 5 stars,the United Kingdom,"June 24, 2021",N/A,Makes great coffee and very easy to use and clean.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,305,N/A,N/A,N/A,David Melville,N/A,5.0 out of 5 stars,the United Kingdom,"September 14, 2020",N/A,"Works great, easy to clean, and will save you a fortune in the long run.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,306,N/A,N/A,N/A,Mr. Laurence C. Boon,N/A,4.0 out of 5 stars,the United Kingdom,"May 13, 2019",N/A,"Pretty decent. Agree with some comments about the coffee not being that hot. But does make a nice espresso (quickly) with some crema. Enjoyable to use. The steamer is a little tricky. But all in all a good machine, good fun and decent cofffee. Looks nice too.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,307,N/A,N/A,N/A,James Bantick,N/A,1.0 out of 5 stars,the United Kingdom,"October 3, 2020",N/A,The machine made coffee fine but is poorly made. The power button broke after 2 weeks (very light usage) and wouldn't stay 'on'. The previous De'Longhi machine I owned (more expensive than this one) broke after 12 months. I assumed it was bad luck. Won't make that mistake again. Very disappointed.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,308,N/A,N/A,N/A,Fred,N/A,5.0 out of 5 stars,the United Kingdom,"September 30, 2019",N/A,Compact; not too lightweight. Easy-to-use; easy-to-clean. This now takes over from Krups as the best 'premium budget' espresso maker.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,309,N/A,N/A,N/A,Tiffany,N/A,5.0 out of 5 stars,the United Kingdom,"October 22, 2019",N/A,Brilliant coffee maker.  I can now make cappuccinos like you get in a Bistro.  So much better then the pod machines.  A great buy.,One person found this helpful,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,310,N/A,N/A,N/A,.,N/A,2.0 out of 5 stars,Germany,"June 10, 2018",N/A,"Espresso schmeckt gut.Leider ist die Maschine innerhalb 7 Monate bereits zum 2. Mal defekt.Versucht Wasser zu ziehen und surrt nur noch leise vor sich hin.Maschine wurde entkalkt, daran kann es nicht liegen...Maschine geht nun endgültig zurück und wir möchten unser Geld wieder.",26 people found this helpful,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,311,N/A,N/A,N/A,a_disco_girl,N/A,1.0 out of 5 stars,the United Kingdom,"April 26, 2021",N/A,Looked the part and ideal for a kitchen with not much counter space. Sent back as stopped working after 4 days. Wish I had taken more notice of the bad reviews. Very disappointed and would not buy again.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,312,N/A,N/A,N/A,MrTellyBelly,N/A,5.0 out of 5 stars,the United Kingdom,"February 23, 2019",N/A,Great little machine family very happy with it. Only downside is I have to buy another one as my son used it and said he'd love one for his upcoming birthday.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,313,N/A,N/A,N/A,Amazon Customer,N/A,5.0 out of 5 stars,the United Kingdom,"January 30, 2022",N/A,"I picked this machine, because of its neatness. Makes a good cup of coffee. Very easy to use.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,314,N/A,N/A,N/A,Paula,N/A,1.0 out of 5 stars,the United Kingdom,"September 8, 2020",N/A,We have been using and loving this machine for 3 months now but it broke down and started pouring water through the milk arm as the same time as the main one... it basically stopped working all together. Amazon gave us a refund and we sent the coffee machine back.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,315,N/A,N/A,N/A,Mr. D. Wells,N/A,5.0 out of 5 stars,the United Kingdom,"April 3, 2021",N/A,Easy to use. Good expresso,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,316,N/A,N/A,N/A,Inside,N/A,4.0 out of 5 stars,Germany,"September 24, 2021",N/A,"Moin,Maschine ist ok,3 Temperaurstufen, Wassermenge Programmierbar,Durchflusszeit kann  über den Mahlgrad eingestellt werden. (!)singleesieb ca 10 bis 11g ( je nach Röstfarbe, helle/dunkle Röstung haben unterschiedliche Volumen bei selbigen Gewicht und identischem Mahlgrad)Hinweis:doppelsieb für ca 14 bis 17g  Mahlgut , also kein ""echter"" doppelter Expresso in Bezug auf singlesieb.Sinnvoll erst Leerbezug, ( für gleichmässiges Heiswasser) dann expresso Bezug, dann Leerbezug ohne Siebträger ( Reinigung)zum Schäumen extra Taste zum erhitzen des Wassers nötig.geht Fix, ca 10 sek.,das ist auch notwenidg, weil für Dampf höhere Temperatur nötig als zum Brühen des Mahlgutes.Expressotasse kann solange auf der Wärmeplatte Gehäuseoberseite verbleibenSchäumen geht, man muss es auch können, Geschicklichkeit ist da hilfreich.vor dem Schäumen zuerst Dampflanze kurz öffnen, Heisswassertropfen ( kodenswasser)  in Gefäss ( Glas, Tasse) abfangen, ich nehme das Gefäss vom 2. Leerbezug ( = zur Reinigung Brühsieb wie o.a.)Tip:Milchkännchen leicht schräg halten, Dampflanze eher zum Rand hin ausrichten ;-)Schnelles Abkühlen des Gerätes von Dampflanzenbetrieb  auf Expressobetrieb durch Drücken Dampfknopf auf AUS und öffnen Dampflanze, reinigt auch gleich..., Auffangen von Tropfen in ein Gefäss.schmales, hohes Gerät, nimmt wenig Platz weg, ist aber weil schmal nihct ganz so standsicher. muss mit einer Hand unterstützend beim Siebträgereinsatz gehalten werden.Hinweise aus anderen Rezensionen:nasser Kaffeepuck = zu wenig Kaffeemehl oder zu fein gemahlen.also nicht Gerät doof, sondern Anwenderfehler.Heisswasser troft nur aus der Dampflanze, kein Dampf.Knopf Dampf drücken und aufheizen lassen.Nachteile:;einfacher Expresso und doppelter Expresso sind Mengenmässig nicht die doppelte MengeDadurch habe ich beim Brühen von 2 Expresso eine geringere Expressomenge bei gleichem Wasser/ Mahlgutverhältnis als beim single Expresso.Doppelsiebeinsatz hat eine kaum zu greifende  zu tief liegende kleine Gmmilippe.Geschmack ist ok, man kann sich mit dem Gerät in die Baristawelt eingrooven.Empfehle ein Mahlwerk mit einstellbaren Mahlgrad und ggf. zusätzliche Waage für gleichmässige Egebnisse und Versuchebei mir ergab bei 10g Mahlgut im singlesieb und 41ml Wasserdurchlauf eine Expressomenge von 28g, Restfeuchtigkeit ist im Puck, weniger Mahlgut = mehr Nässe im Kaffeepuck.Sterneabzug gab es wegen der single / Doppelexpressomenge nicht 1:2 sowie fumeliges Sieb mit Gummilipe beim doppelexpressosieb.Gut das der Wassertank gross und abnehmbar ist.Tampergrösse angegeben 51mm, besser 50,5mm, es bleibt ein kleinerRand.der mitgelieferte Tamper ist komplett aus Kunststoff und kann gut über den Grünen Punkt entsorgt werden.viel Spass beim probieren, derthomas",8 people found this helpful,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,317,N/A,N/A,N/A,Amazon Customer,N/A,5.0 out of 5 stars,the United Kingdom,"September 25, 2021",N/A,I'm no expert but very much enjoy my coffee and flat-whites now,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,318,N/A,N/A,N/A,Deny,N/A,4.0 out of 5 stars,the United Kingdom,"February 5, 2019",N/A,"Good espresso machine, only concert is double shot cup can take about 15g of coffee, so if you are after strong coffee, probably would be not as strong.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,319,N/A,N/A,N/A,Monika,N/A,5.0 out of 5 stars,the United Kingdom,"May 21, 2019",N/A,Lovely slim design. Only make 1 cup a day so ideal. Quality and design are impressive. Coffee is hot and you can adjust to your liking.,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,320,N/A,N/A,N/A,Hangable-auto,N/A,5.0 out of 5 stars,the United Kingdom,"April 22, 2019",N/A,"Honestly this makes the best cup of coffee...&  at home! However, I did purchase a deeper bowl and swapped it for the one provided. Highly recommended.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,321,N/A,N/A,N/A,Brian M,N/A,5.0 out of 5 stars,the United Kingdom,"October 11, 2019",N/A,"Excellent coffee machine. Easy to use and maintain and produces first class espressos, lattes and cappuccinos.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,322,N/A,N/A,N/A,Nuna,N/A,5.0 out of 5 stars,the United Kingdom,"February 19, 2021",N/A,After a year I can gladly say that’s the best purchase I’ve ever made,N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,323,N/A,N/A,N/A,Grace Anne Makin,N/A,5.0 out of 5 stars,the United Kingdom,"March 22, 2022",N/A,"I love this machine it replaces my other dedica which gave up the ghost after years of daily use, would recommend it without hesitation.",N/A,Yes
B06WGTZ874,"Delonghi EC685.M DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Stainless Steel, 220 Volts (Not for USA - European Cord)",4.4 out of 5,9895,4296,https://www.amazon.com/Delonghi-EC685-M-Espresso-Machine-Stainless/dp/B06WGTZ874/ref=cm_cr_arp_d_product_top?ie=UTF8,324,N/A,N/A,N/A,Amazon Customer,N/A,5.0 out of 5 stars,the United Kingdom,"March 5, 2021",N/A,Love it.The spoon presser that comes with this isn't good because it's quite long which doesn't allow me to keep in the coffee tin I have and the coffee time allows to fill more than 1 pack of lavazza coffee,N/A,Yes
