,sequence,labels,scores
968,can notor thiago brado minha es ncia,"['usability', 'video', 'not usability']","[0.42279842495918274, 0.36440494656562805, 0.2127966731786728]"
969,luciana prado y,"['video', 'usability', 'not usability']","[0.5059148073196411, 0.37409916520118713, 0.11998605728149414]"
970,ivelisefeitoamao,"['video', 'usability', 'not usability']","[0.455161988735199, 0.4285047948360443, 0.1163332462310791]"
971,tiagobrado minha es ncia can notor,"['usability', 'video', 'not usability']","[0.505662739276886, 0.3593135476112366, 0.13502368330955505]"
972,luciana prado e,"['usability', 'video', 'not usability']","[0.4584476053714752, 0.41212502121925354, 0.12942737340927124]"
973,susumu okazaki bb bb,"['video', 'usability', 'not usability']","[0.536529004573822, 0.3903447091579437, 0.07312630861997604]"
974,hockseng lim,"['video', 'usability', 'not usability']","[0.45217838883399963, 0.3797754943370819, 0.16804613173007965]"
975,hockseng lim,"['video', 'usability', 'not usability']","[0.45217838883399963, 0.3797754943370819, 0.16804613173007965]"
976,hockseng lim,"['video', 'usability', 'not usability']","[0.45217838883399963, 0.3797754943370819, 0.16804613173007965]"
977,expensive useless,"['not usability', 'video', 'usability']","[0.9546067714691162, 0.022826625034213066, 0.022566603496670723]"
978,i bout one of these and my cup of coffee look nothing like that and they do not taste too much different than just a regular cup of coffee i make with the keurig any suggestion before i return it,"['usability', 'not usability', 'video']","[0.4182453751564026, 0.3991508185863495, 0.18260373175144196]"
979,if you can not taste the difference between keurig coffee and nespresso espresso then you should definitely return the nespresso it is not for you,"['not usability', 'usability', 'video']","[0.5449711084365845, 0.3955833613872528, 0.059445545077323914]"
980,impossible taste them side by side it is completely different try different blend too,"['not usability', 'usability', 'video']","[0.7817682027816772, 0.14201223850250244, 0.07621951401233673]"
981,galinha pintadinha,"['usability', 'video', 'not usability']","[0.44334518909454346, 0.4227510690689087, 0.13390380144119263]"
982,super taste avec cette machine merci pour info pour la recup de no capsule j ai achet un kit mspresso c est vraiment une bonne solution que j ai pu trouver sur le march pour r cup rer no capsule alu nespresso je voulais vous partager mon impression apr s plusieurs mois d essai de ce kit mspresso a,"['usability', 'video', 'not usability']","[0.818952202796936, 0.14265252649784088, 0.03839535638689995]"
983,steve mtaylor 0,"['not usability', 'video', 'usability']","[0.42160290479660034, 0.3322727382183075, 0.24612431228160858]"
984,music too loud and too porny,"['not usability', 'video', 'usability']","[0.8430787920951843, 0.13214731216430664, 0.024773864075541496]"
985,poor the milk on my face daddy,"['video', 'not usability', 'usability']","[0.529022753238678, 0.237147256731987, 0.23382999002933502]"
986,n,"['video', 'usability', 'not usability']","[0.42681822180747986, 0.3964897394180298, 0.17669205367565155]"
987,elaine lorenz pp,"['usability', 'video', 'not usability']","[0.44887250661849976, 0.41176995635032654, 0.13935750722885132]"
988,me gusta,"['video', 'usability', 'not usability']","[0.4825885593891144, 0.45941007137298584, 0.05800141021609306]"
989,im also annoyed about how often i should clean the stuff there more important stuff to do with my time,"['not usability', 'usability', 'video']","[0.4091881811618805, 0.3948249816894531, 0.19598685204982758]"
990,yeah like make comment on youtube,"['video', 'usability', 'not usability']","[0.603525698184967, 0.37987759709358215, 0.016596706584095955]"
991,zerotonine807 ooo,"['video', 'usability', 'not usability']","[0.47275587916374207, 0.341430127620697, 0.18581396341323853]"
992,u,"['video', 'usability', 'not usability']","[0.4518325626850128, 0.3972650468349457, 0.15090236067771912]"
993,a c psula precisa ser para capuccinos,"['usability', 'video', 'not usability']","[0.628243625164032, 0.2537694573402405, 0.11798689514398575]"
994,perfect series s2,"['video', 'usability', 'not usability']","[0.5295621752738953, 0.39090612530708313, 0.0795317143201828]"
995,this is like a soft core porn i have a huge coffee boner,"['video', 'not usability', 'usability']","[0.5272460579872131, 0.44485095143318176, 0.027902988716959953]"
996,rugby,"['video', 'usability', 'not usability']","[0.4058598577976227, 0.36432453989982605, 0.22981560230255127]"
997,derrick g,"['video', 'usability', 'not usability']","[0.4520593583583832, 0.40636342763900757, 0.14157721400260925]"
998,derrick g i have to check when i search because i wa not sure if i wa watching the right thing,"['usability', 'video', 'not usability']","[0.48591315746307373, 0.34215742349624634, 0.17192938923835754]"
999,the,"['video', 'usability', 'not usability']","[0.4437527358531952, 0.4103320240974426, 0.14591532945632935]"
1000,hamed hagh g,"['video', 'usability', 'not usability']","[0.49873512983322144, 0.349605530500412, 0.15165941417217255]"
1001,hamed hagh,"['video', 'usability', 'not usability']","[0.5251643657684326, 0.32877716422080994, 0.14605845510959625]"
1002,prasanth berlin,"['video', 'usability', 'not usability']","[0.5092059373855591, 0.34979256987571716, 0.14100156724452972]"
1003,o,"['video', 'usability', 'not usability']","[0.5426878929138184, 0.3410900831222534, 0.11622195690870285]"
1004,ela poderia falar em portugues n,"['not usability', 'usability', 'video']","[0.3569999039173126, 0.32506945729255676, 0.3179306387901306]"
1005,diva s,"['video', 'usability', 'not usability']","[0.5573228597640991, 0.36524128913879395, 0.0774359330534935]"
1006,bhh,"['usability', 'video', 'not usability']","[0.44421249628067017, 0.4117294251918793, 0.14405815303325653]"
1007,sonia rodrigues g,"['video', 'usability', 'not usability']","[0.5248047113418579, 0.35060179233551025, 0.12459348142147064]"
1008,c yamaha usm ir 9o,"['usability', 'video', 'not usability']","[0.6587915420532227, 0.2553112208843231, 0.085897296667099]"
1009,excellent job i picked up one of these coffee machine at a yard sale and your video showed me everything i needed to know to use it well done btw the word i think you are looking for is nozzle,"['video', 'usability', 'not usability']","[0.8449294567108154, 0.1432953029870987, 0.011775222606956959]"
1010,thanks for the help on this machine,"['usability', 'video', 'not usability']","[0.7957941293716431, 0.163666769862175, 0.04053915664553642]"
1011,mine ha started to leak water during use a lot of water it make a puddle under the machine and it also leak boiling hot water from the capsule lid hinge area it is past the 10 year mark so i guess you have to expect that these machine have a limited lifespan will i buy another one probably when it worked it wa great and hopefully they have fixed all of the design issue such a mug not fitting if you can find tapered cup that will solve this issue but do you really want to have a cupboard full of useless mug you can precariously balance mug just be prepared for them to suddenly shift and spill,"['not usability', 'usability', 'video']","[0.7106295228004456, 0.247886061668396, 0.04148440435528755]"
1012,you cut off the view of the button,"['video', 'not usability', 'usability']","[0.4255915582180023, 0.3263813555240631, 0.24802707135677338]"
1013,sexy accent,"['video', 'usability', 'not usability']","[0.5915383100509644, 0.26460662484169006, 0.1438550502061844]"
1014,great video thank you mine doe not pour a much milk a yours and it kind of cough squirt the milk out instead of a fluent stream like yours do you have any suggestion for how to address this it is bought second hand everything else work perfectly so far,"['video', 'usability', 'not usability']","[0.9130303859710693, 0.0661427229642868, 0.020826850086450577]"
1015,mah man mum gave me this a a chore and i couldnt figure it out at all thank you so much lt 3 lt 3 lt 3 lt 3,"['not usability', 'video', 'usability']","[0.7689042091369629, 0.1306852102279663, 0.10041050612926483]"
1016,i found one on the side of the road this morning i will see if it work,"['usability', 'video', 'not usability']","[0.7775040864944458, 0.17312398552894592, 0.04937193542718887]"
1017,hi i just got a lattissima doe yours drip a bit more than drop of water in to the cup you put there after you make a coffee doe a bit or water come in to the capsule tray aswell just trying to figure out if it normal or mine it broken from the factory or something thanks,"['usability', 'not usability', 'video']","[0.7078962326049805, 0.20659136772155762, 0.08551241457462311]"
1018,greta video thanks just thought id point out the top is a cup warmer also,"['video', 'usability', 'not usability']","[0.8772081732749939, 0.11712455749511719, 0.0056672003120183945]"
1019,glad i could help you guy o,"['usability', 'video', 'not usability']","[0.7620497941970825, 0.21281279623508453, 0.025137420743703842]"
1020,thanks we had 3 people trying to add water for 10 minute you solved our problem,"['usability', 'video', 'not usability']","[0.6550781726837158, 0.2832474112510681, 0.06167442351579666]"
1021,nice english skill,"['usability', 'video', 'not usability']","[0.5780479311943054, 0.3480442464351654, 0.07390786707401276]"
1022,bought mine in 2017 for the last month i have seen the orange light i thought just a light issue did not know it is an indicator for descaling last week the milk frothier could only suck from container halfway i found this video after checking with store guy it work again now and milk is foamier than ever thanks for the clear instruction,"['video', 'usability', 'not usability']","[0.9196596145629883, 0.07171140611171722, 0.008628922514617443]"
1023,always happy to help,"['usability', 'video', 'not usability']","[0.4331696629524231, 0.4211272597312927, 0.14570313692092896]"
1024,2 hour later,"['video', 'usability', 'not usability']","[0.5839623212814331, 0.28474387526512146, 0.13129381835460663]"
1025,mijn nespresso machine heb ik zoveel jaren met de nespresso ontkalkingszakje gedaan maar de machine gaat heel langzaam het ontkalkingswater loopt zeer slecht door ik doe precies wat er staat geschreven ik denk nogeens te ontkalken nespresso beste firma,"['usability', 'video', 'not usability']","[0.778842031955719, 0.11256600171327591, 0.1085919737815857]"
1026,goedemorgen wat vervelend dat je machine niet naar behoren functioneert heb je je klantnummer voor mij dan kan ik je verder hiermee helpen vriendelijke groet jenny nespresso,"['usability', 'not usability', 'video']","[0.4857977330684662, 0.34657251834869385, 0.16762977838516235]"
1027,my milk frother stopped working two day ago thanks to this video it is working again i wa not even aware of the little dispenser at the bottom lol,"['video', 'usability', 'not usability']","[0.8485450148582458, 0.1464695930480957, 0.004985404666513205]"
1028,the music may be classy but the instruction are unecessarily slow understandable at least but not concise,"['not usability', 'usability', 'video']","[0.8179593086242676, 0.11012394726276398, 0.07191678136587143]"
1029,very slow video,"['video', 'not usability', 'usability']","[0.8932176828384399, 0.08630688488483429, 0.020475422963500023]"
1030,this is my exact coffee machine gifted to me by my husband last 2014 looked after this coffee machine well and descaled regularly with guidance from this video our machine still work perfectly without a hitch love this coffee machine,"['video', 'usability', 'not usability']","[0.5507718324661255, 0.44417548179626465, 0.005052773281931877]"
1031,wishing you a wonderful 2022 with nespresso,"['usability', 'video', 'not usability']","[0.5117409825325012, 0.35138967633247375, 0.1368694007396698]"
1032,a me quando erogo il caffe viene a tratti che faccio,"['usability', 'video', 'not usability']","[0.5694805979728699, 0.308754026889801, 0.12176535278558731]"
1033,grazie angelo non importa se non hai il codice cliente ti abbiamo risposto via facebook buona serata,"['usability', 'video', 'not usability']","[0.6850682497024536, 0.21156200766563416, 0.10336978733539581]"
1034,nespresso si sono io angelo ma non ho il codice cliente,"['not usability', 'usability', 'video']","[0.4395323693752289, 0.30189743638038635, 0.25857019424438477]"
1035,ciao ci confermi di aver inoltrato i tuoi dati tramite facebook buona serata,"['not usability', 'usability', 'video']","[0.5398836135864258, 0.3161969482898712, 0.14391951262950897]"
1036,nespresso come lo mando il messaggio privato e dove,"['usability', 'video', 'not usability']","[0.5979909896850586, 0.20988373458385468, 0.19212530553340912]"
1037,nespresso salve non sapevo di avere un codice cliente lo trovo sotto la macchina,"['not usability', 'usability', 'video']","[0.5164755582809448, 0.3288538157939911, 0.15467067062854767]"
1038,i am descaling my machine at the moment and the water is not coming out like this video it keep stopping and starting it is very slow,"['video', 'not usability', 'usability']","[0.632789671421051, 0.2762413024902344, 0.09096906334161758]"
1039,hi kayla we are sorry to hear you are experiencing a problem with your machine we would invite you to contact our technical team directly on 0800 442 442 a we are keen to resolve this for you many thanks,"['not usability', 'usability', 'video']","[0.4665820300579071, 0.35890915989875793, 0.17450881004333496]"
1040,my light continues to come on after i have descaled my machine not sure what i am doing wrong please help,"['usability', 'not usability', 'video']","[0.43641409277915955, 0.4078792929649353, 0.15570664405822754]"
1041,we share in your frustration kayley if the website is not helpful in remedying the issue please contact a machine expert for support via our toll free number 800 562 1465,"['not usability', 'usability', 'video']","[0.7536473870277405, 0.16110911965370178, 0.08524351567029953]"
1042,what if descaling fluid not available in our country,"['usability', 'video', 'not usability']","[0.6489199995994568, 0.2083352953195572, 0.14274469017982483]"
1043,hello thank you for your interest in nespresso yes sure we have a descaling for our machine you can visit our website or you can call our nespresso club at 0799835835 for any inquiry and information,"['usability', 'video', 'not usability']","[0.5958566069602966, 0.29302355647087097, 0.1111198291182518]"
1044,nespresso i am in jordan,"['usability', 'video', 'not usability']","[0.4826376140117645, 0.3795025944709778, 0.1378597766160965]"
1045,hello and thanks for reaching out can you please identify your location so we could further look into this kind regard,"['usability', 'video', 'not usability']","[0.5705170035362244, 0.2879435420036316, 0.14153940975666046]"
1046,love her voice beautiful hand too,"['usability', 'video', 'not usability']","[0.726845383644104, 0.21688367426395416, 0.05627087131142616]"
1047,chandler bing can thes video be any longer,"['video', 'usability', 'not usability']","[0.8907046914100647, 0.07532057166099548, 0.033974695950746536]"
1048,i have followed the instruction however once i remove the nozzle and turn on the machine again the descaling light is still on how do i turn this off,"['usability', 'video', 'not usability']","[0.4856087267398834, 0.2606167495250702, 0.2537745237350464]"
1049,nespresso south africa,"['video', 'usability', 'not usability']","[0.5206676721572876, 0.3303306996822357, 0.1490015834569931]"
1050,hello edmund we would be glad to help you could you please provide u the country of your residence,"['usability', 'video', 'not usability']","[0.5542492866516113, 0.34784170985221863, 0.09790898114442825]"
1051,the descaling process take way more time than they mention,"['usability', 'not usability', 'video']","[0.4688253402709961, 0.3813391625881195, 0.149835467338562]"
1052,look easy i just got my machine i got the long spout that carry the milk but i didnt get that hot water thing that is small and black,"['usability', 'video', 'not usability']","[0.6279290914535522, 0.27602824568748474, 0.09604266285896301]"
1053,contact nespresso locally and we will be happy to ship the spare part needed to complete the process,"['usability', 'video', 'not usability']","[0.6952571272850037, 0.21037045121192932, 0.0943724513053894]"
1054,i have followed the above instruction but but coffee machine doe not start to descale any idea why the cappuccino button is flashing but when you press it doe not start,"['not usability', 'usability', 'video']","[0.6810435056686401, 0.24055160582065582, 0.07840486615896225]"
1055,hi dorris thank you for reaching out to u we would love to help you with this just to confirm that the descaling pipe is securely inserted for the machine to register that it is ready to perform the descale we would suggest contacting our customer care team on 1800 623 033 and we can help get this fixed up for you right away,"['usability', 'not usability', 'video']","[0.5510958433151245, 0.267867773771286, 0.18103644251823425]"
1056,nespresso hi now the milk is not dispensing please advise urgently a office ha no coffee,"['not usability', 'usability', 'video']","[0.6981264352798462, 0.20440810918807983, 0.09746553003787994]"
1057,nespresso australia,"['video', 'usability', 'not usability']","[0.4561837613582611, 0.32609689235687256, 0.21771931648254395]"
1058,hello can you please identify your country so we could further look into this for you,"['usability', 'video', 'not usability']","[0.4894939363002777, 0.2929989993572235, 0.2175070196390152]"
1059,we bought our latissima nespresso in 2017 to our salloon but we never descaled it we will descal at first time in 2021after aproximaly 20 time used for day in four year,"['usability', 'not usability', 'video']","[0.5944375991821289, 0.2524166703224182, 0.1531456708908081]"
1060,oi tudo bem caso precise de aux lio com a sua m quina lattissima entre em contato com o nossos especialistas no 0800 7777 737 dispon vel 24 estamos disposi o para atend la,"['usability', 'video', 'not usability']","[0.7328407764434814, 0.18762673437595367, 0.07953257858753204]"
1061,i had to press the espresso button 3 time rapidly to begin the descaling but the rest of the process went a described in the video thanks,"['video', 'usability', 'not usability']","[0.8978819251060486, 0.09630010277032852, 0.005818030331283808]"
1062,for how long it will keep flashing,"['video', 'usability', 'not usability']","[0.5575006008148193, 0.3907180726528168, 0.0517813004553318]"
1063,ik vind het wel moeilijk hoor,"['usability', 'video', 'not usability']","[0.5950149297714233, 0.22085952758789062, 0.18412552773952484]"
1064,3,"['video', 'usability', 'not usability']","[0.4283740818500519, 0.3833771049976349, 0.188248872756958]"
1065,easy perfect always,"['usability', 'video', 'not usability']","[0.4774017333984375, 0.44797682762145996, 0.07462141662836075]"
1066,thank you this is an excellent video with simple instruction to follow,"['video', 'usability', 'not usability']","[0.7962437272071838, 0.20115454494953156, 0.0026017650961875916]"
1067,done this numerous time now last few attempt have taken a lot longer and the water flow out of each nozzle is no where near a consistent in the above video more like a drip and very stop start anyone any idea a to what i can you to improve on this,"['video', 'not usability', 'usability']","[0.7661561965942383, 0.1565864086151123, 0.07725740969181061]"
1068,mine doe this just drip drip drip,"['not usability', 'usability', 'video']","[0.49791818857192993, 0.2611214518547058, 0.24096038937568665]"
1069,are you using the oem nespresso descaling solution using an aftermarket descaling product could cause buildup in your machine,"['usability', 'not usability', 'video']","[0.5704380869865417, 0.27145668864250183, 0.1581052541732788]"
1070,i press the cappuccino button and nothing happens,"['not usability', 'video', 'usability']","[0.5347549915313721, 0.2746751606464386, 0.19056983292102814]"
1071,why when im making cappuccino it say clean and the milk doe not come out frome the cup,"['usability', 'not usability', 'video']","[0.7119630575180054, 0.1549450010061264, 0.1330919712781906]"
1072,bought mine in 2012 descaled many time still working well in 2021,"['usability', 'video', 'not usability']","[0.8582537174224854, 0.10741186141967773, 0.03433448448777199]"
1073,robert leonas uk,"['video', 'usability', 'not usability']","[0.5723780393600464, 0.3183640241622925, 0.10925786197185516]"
1074,mine too still longlasting good machine before they too will start making stuff that will work for 3 to 4 year only just like all tech company,"['usability', 'not usability', 'video']","[0.6613355278968811, 0.21372415125370026, 0.12494035065174103]"
1075,ok but no one asked,"['usability', 'video', 'not usability']","[0.4174800217151642, 0.2954608201980591, 0.28705912828445435]"
1076,mine too wish the vertuo machine were a reliable,"['not usability', 'usability', 'video']","[0.7885204553604126, 0.15049882233142853, 0.06098072975873947]"
1077,yeaaah baby yeaaah austin power,"['video', 'usability', 'not usability']","[0.5899263620376587, 0.3001657724380493, 0.10990782827138901]"
1078,i press the yellow cappuccino button the two button start flashing alternately and stop what do i need to do,"['usability', 'video', 'not usability']","[0.5060350894927979, 0.4093170464038849, 0.08464784920215607]"
1079,is assistance still needed marcella,"['usability', 'video', 'not usability']","[0.44362354278564453, 0.30099910497665405, 0.2553773522377014]"
1080,my red light it still on even after descaling the machine,"['usability', 'video', 'not usability']","[0.5581445693969727, 0.3662863075733185, 0.07556914538145065]"
1081,hi sarah thank you for reaching out to u we would recommend giving our 24 7 customer care team a call on 1800 623 033 and we can help get your machine back up and running again,"['usability', 'video', 'not usability']","[0.4534224271774292, 0.2877272367477417, 0.2588503658771515]"
1082,nespresso australia,"['video', 'usability', 'not usability']","[0.4561837613582611, 0.32609689235687256, 0.21771931648254395]"
1083,hello can you please identify your country so we could further look into this for you,"['usability', 'video', 'not usability']","[0.4894939363002777, 0.2929989993572235, 0.2175070196390152]"
1084,hello there i descale the machine following same step but still light blinking what i can do,"['video', 'usability', 'not usability']","[0.4799804389476776, 0.4602191746234894, 0.05980038642883301]"
1085,hi we are sorry about that please share your contact detail to serve you better or you can call our nespresso club in oman at 968 24718080 to help you resolve this issue,"['not usability', 'usability', 'video']","[0.551561176776886, 0.3038199841976166, 0.14461879432201385]"
1086,i am from sultanate of oman,"['usability', 'video', 'not usability']","[0.5020449161529541, 0.3917883038520813, 0.10616686940193176]"
1087,hello and thanks for reaching out can you please identify your country so we could further look into this for you,"['usability', 'video', 'not usability']","[0.4671613276004791, 0.35878103971481323, 0.17405760288238525]"
1088,i come to this video every time i have to descale my machine the instruction is simple and clear only one thing to mention you need attach your hot water nozzle after turning your lattissima on and when the cappuccino button is in orange otherwise it will not detect the nozzle or go into the descaling when you press the cappuccino button,"['video', 'usability', 'not usability']","[0.8969133496284485, 0.10049017518758774, 0.002596447942778468]"
1089,also i had found that if the lid is not pushed down it will not eliminate the descaling light while descaling,"['usability', 'video', 'not usability']","[0.7810261249542236, 0.16205278038978577, 0.056921087205410004]"
1090,elle sig p,"['usability', 'video', 'not usability']","[0.4704774022102356, 0.35855552554130554, 0.17096704244613647]"
1091,aconteceu isso comigo obrigada,"['usability', 'not usability', 'video']","[0.49669429659843445, 0.3498075306415558, 0.15349815785884857]"
1092,great point this stumped me at the beginning,"['not usability', 'video', 'usability']","[0.7913987040519714, 0.12577833235263824, 0.08282303810119629]"
1093,i love it,"['video', 'usability', 'not usability']","[0.5985800623893738, 0.3781975209712982, 0.023222411051392555]"
1094,i press the yellow cappuccino button the two button start flashing alternately and stop what do i need to do,"['usability', 'video', 'not usability']","[0.5060350894927979, 0.4093170464038849, 0.08464784920215607]"
1095,thank you robin we would recommend contacting our technical team when you are with your machine on freephone 0800 442 442 the team are available every day between 7am and 10pm and will carry out some troubleshooting to try and resolve the issue many thanks,"['not usability', 'usability', 'video']","[0.5609632134437561, 0.2252560704946518, 0.21378077566623688]"
1096,nespresso london uk,"['video', 'usability', 'not usability']","[0.499519020318985, 0.3697642982006073, 0.13071668148040771]"
1097,thanks for reaching out in order to serve you please let u know in which country you are located,"['usability', 'video', 'not usability']","[0.6829095482826233, 0.2566489577293396, 0.060441479086875916]"
1098,i have had mine for year and ha never told me need to descale frother no longer work so hoping this will solve it thanks,"['usability', 'not usability', 'video']","[0.5949271321296692, 0.2788824737071991, 0.1261904537677765]"
1099,lol this music hey baby do you descale here often only when i need a little more coffee in me and have my light turn on oh yeah baby my light turned on a whole month ago that is a long time to wait descale me now you dirty dirty barista,"['usability', 'not usability', 'video']","[0.6428236365318298, 0.20694135129451752, 0.15023504197597504]"
1100,i am an die hard nespresso lover and fan,"['usability', 'video', 'not usability']","[0.5390296578407288, 0.3522402346134186, 0.10873009264469147]"
1101,i did everything like in the video but now the coffe machine finished but there is half of the descaling stuff and water still in the water tank can you please tell me what i should do now,"['video', 'usability', 'not usability']","[0.8819335699081421, 0.09342022240161896, 0.024646209552884102]"
1102,nespresso austria,"['video', 'usability', 'not usability']","[0.4727782607078552, 0.3130737841129303, 0.21414798498153687]"
1103,thanks for reaching out in order to serve you please let u know in which country you are located,"['usability', 'video', 'not usability']","[0.6829095482826233, 0.2566489577293396, 0.060441479086875916]"
1104,h m,"['video', 'usability', 'not usability']","[0.5127789378166199, 0.38867926597595215, 0.0985417291522026]"
1105,i have a nespresso machine the same a the one but the video clip is now broken doe it have maintenance in a nespresso branch in al taif city,"['video', 'not usability', 'usability']","[0.6622759103775024, 0.1871069371700287, 0.15061718225479126]"
1106,8001166612,"['video', 'usability', 'not usability']","[0.44969046115875244, 0.3957110643386841, 0.15459848940372467]"
1107,we lost the rubber pipe for milk froter what can we replace foe it,"['usability', 'video', 'not usability']","[0.7709035873413086, 0.11786631494760513, 0.11123006045818329]"
1108,thanks for reaching out in order to serve you please let u know in which country you are located kind regard,"['usability', 'video', 'not usability']","[0.6837879419326782, 0.2466258406639099, 0.06958617269992828]"
1109,after i descaled the machine doe not work anymore all the water end in the driptray what to do,"['not usability', 'usability', 'video']","[0.7350016832351685, 0.17483749985694885, 0.09016088396310806]"
1110,hello could you please indicate your country of living so we might better assist you,"['usability', 'video', 'not usability']","[0.5838346481323242, 0.22858819365501404, 0.18757720291614532]"
1111,we use this machine almost 9 year every day 6 7 time very very good quality wiyh build in mode to clean the machine,"['usability', 'video', 'not usability']","[0.849144458770752, 0.14032380282878876, 0.010531730018556118]"
1112,it is so sloooooooooooooow,"['not usability', 'video', 'usability']","[0.7239068746566772, 0.15366241335868835, 0.1224307045340538]"
1113,so much easier and better than those awful manual,"['usability', 'video', 'not usability']","[0.7593664526939392, 0.14891697466373444, 0.09171658009290695]"
1114,hello i lost my hot water nozzle and i am from tunisia so i can not prushase another new one so please how can i desacle the machine without that nozzle thanks,"['usability', 'not usability', 'video']","[0.592155396938324, 0.3341250717639923, 0.0737195685505867]"
1115,dear abdallah there is no other way to descale the machine please contact nespresso in the country where you purchased the machine so they can assist you have a great day,"['not usability', 'usability', 'video']","[0.5008734464645386, 0.36897480487823486, 0.13015183806419373]"
1116,very helpful video thank you,"['video', 'usability', 'not usability']","[0.8777546286582947, 0.11896172165870667, 0.0032836131285876036]"
1117,descalcifique pero la luz amarilla sigue parpadeando que debo hacer,"['usability', 'video', 'not usability']","[0.42914271354675293, 0.3090684115886688, 0.26178890466690063]"
1118,hola martha puedes contactar con nuestro servicio t cnico a trav s del tel fono gratuito 900 259 259 de 7 a 23h gracias y un saludo,"['usability', 'video', 'not usability']","[0.7697010040283203, 0.12008239328861237, 0.11021657288074493]"
1119,thank you my machine is over 7 yr old and still work great,"['usability', 'video', 'not usability']","[0.8952324986457825, 0.08177422732114792, 0.02299327217042446]"
1120,love that i bought my descaling solution when i did noticed the orange button while making coffee one day this video is everything,"['video', 'usability', 'not usability']","[0.8332593441009521, 0.1633528470993042, 0.0033877911046147346]"
1121,appreciate the feedback clarissa,"['usability', 'video', 'not usability']","[0.46963560581207275, 0.3324621915817261, 0.1979021430015564]"
1122,you do not need any of their solution just use one part vinegar with three part water,"['usability', 'video', 'not usability']","[0.8291746377944946, 0.09090599417686462, 0.07991933822631836]"
1123,hg n,"['usability', 'video', 'not usability']","[0.4345583915710449, 0.4137105643749237, 0.15173107385635376]"
1124,perfect tnx,"['video', 'usability', 'not usability']","[0.62058025598526, 0.3385835289955139, 0.04083621874451637]"
1125,everything is perfect in this video,"['video', 'usability', 'not usability']","[0.9054989218711853, 0.08518632501363754, 0.009314723312854767]"
1126,well except for the pour water from the water tank out then put it right back in part waste,"['not usability', 'usability', 'video']","[0.6043947339057922, 0.262678325176239, 0.13292694091796875]"
1127,capsyule,"['usability', 'video', 'not usability']","[0.443424791097641, 0.39906808733940125, 0.15750710666179657]"
1128,hello could you please indicate your country of living so that we could assist you,"['usability', 'video', 'not usability']","[0.6314238905906677, 0.20683149993419647, 0.161744624376297]"
1129,great i love my nespresso lattissima plus and just figured out what the orange light that i have been experiencing for month mean now ordered descaling solution followed the direction on this video and no more orange light on the cappuccino button now i know to do a descaling a soon a i seen the orange light again,"['video', 'usability', 'not usability']","[0.8513482213020325, 0.13311533629894257, 0.015536448918282986]"
1130,awesome karl enjoy your next cup,"['usability', 'video', 'not usability']","[0.46401000022888184, 0.43454888463020325, 0.10144113749265671]"
1131,i tried descaling my delonghi lattissima nespresso machine it finished step 1 and 2 but did not finish step 3 the machine turn off after i press the cappuccino button in step 3,"['not usability', 'usability', 'video']","[0.48884251713752747, 0.4135396182537079, 0.09761784225702286]"
1132,hello can you please tell u your country of living so we could help you,"['usability', 'not usability', 'video']","[0.575933039188385, 0.21854016184806824, 0.20552673935890198]"
1133,what is the period of time to clean this machine when i use it three or four time a week i have the same machine i hope you answer me for my question thank you,"['usability', 'video', 'not usability']","[0.8432794213294983, 0.08989941328763962, 0.06682112067937851]"
1134,hi ahmed we typically recommend descaling after every 300 capsule you brew or every 3 month whichever come first,"['usability', 'video', 'not usability']","[0.4555432200431824, 0.3856824040412903, 0.15877440571784973]"
1135,this take my machine about an hour at the rate at which the water come out,"['usability', 'video', 'not usability']","[0.5617821216583252, 0.3236084580421448, 0.11460942029953003]"
1136,and mine,"['video', 'usability', 'not usability']","[0.5802619457244873, 0.3273765742778778, 0.0923614352941513]"
1137,same here it started powerfull but after 5 second it stopped and now it take forever to finish,"['not usability', 'video', 'usability']","[0.5466394424438477, 0.3335743844509125, 0.11978616565465927]"
1138,do you clean the main black box too or just the bit that come off,"['usability', 'video', 'not usability']","[0.6428079605102539, 0.2624114155769348, 0.09478065371513367]"
1139,nespresso thank you,"['usability', 'video', 'not usability']","[0.4584118723869324, 0.4296707510948181, 0.11191733926534653]"
1140,removable part should be washed in warm soapy water rinsed with clean water and dried with every cleaning,"['usability', 'not usability', 'video']","[0.7879567742347717, 0.10627642273902893, 0.10576678067445755]"
1141,all hail neil you were so helpful when i rang the nespresso help line the rescaling kit helped and our lattissima is working perfectly once again our machine must be a most 10yrs old thanks mr nespresso and neil,"['usability', 'video', 'not usability']","[0.8334544897079468, 0.11088911443948746, 0.05565645173192024]"
1142,can i use bleach instead of the descaling kit,"['usability', 'not usability', 'video']","[0.48569950461387634, 0.3723421096801758, 0.14195838570594788]"
1143,hi there we do not recommend using bleach nespresso recommends using the nespresso descaling kit to guarantee optimal functioning of your machine and the perfect cup of coffee every time the nespresso descaling kit is specifically adapted to your machine the main ingredient is lactic acid which dissolve scale without damaging the machine part cheer,"['usability', 'not usability', 'video']","[0.4712437391281128, 0.3978499472141266, 0.13090631365776062]"
1144,how come her used capsule came out nice and clean when i empty mine it look like my machine threw up in my capsule container,"['usability', 'not usability', 'video']","[0.526748776435852, 0.34208545088768005, 0.13116572797298431]"
1145,instruction unclear my cat is now in my coffee machine,"['not usability', 'usability', 'video']","[0.7012500762939453, 0.15440694987773895, 0.14434300363063812]"
