,sequence,labels,scores
458,how do i get 1 shot of espresso from this machine,"['usability', 'not usability', 'video']","[0.5931426882743835, 0.3212992548942566, 0.08555799722671509]"
459,machine make absolutely great coffee quality is not to bad but not to great either the infuser on my machine ha been jammed several time and it and had to send it back to the factory for them to fix it i use it a lot 15 20 cup a day and it hold up quite well for the past 1 5 year no major flaw on it besides the infuser that they fixed perfectly well quick and for free including shipping and no minor bug breakage great machine for the price,"['usability', 'not usability', 'video']","[0.8261539936065674, 0.11349005252122879, 0.06035587936639786]"
460,well it is not a lot of water need to be bigger,"['not usability', 'usability', 'video']","[0.6014699935913086, 0.27608346939086914, 0.12244655191898346]"
461,great video great camera review keep em coming,"['video', 'usability', 'not usability']","[0.9589855670928955, 0.03627384081482887, 0.004740595351904631]"
462,what would you say the difference are between this one and the 3300 besides the fact the 04110 is newer i can not tell by reading the info on both the machine,"['usability', 'not usability', 'video']","[0.38557469844818115, 0.37035438418388367, 0.244070902466774]"
463,i also would like to know if this 04110 machine take the exact same infuser brew unit a the 3300 since i have a spare one from the 3300 but now considering to purchase the 04110,"['usability', 'not usability', 'video']","[0.8199185132980347, 0.09976373612880707, 0.08031776547431946]"
464,great review,"['usability', 'video', 'not usability']","[0.5075644254684448, 0.39060789346694946, 0.10182765871286392]"
465,howdy i just came to this new video to see if ur still terrible at latte art and guess what im here to share what clicked with me tilt the cup then start tilting back to up right a you want the white of the milk to expose it self but u got ta pause and let the swirling stop before you do the final pours,"['video', 'usability', 'not usability']","[0.9105655550956726, 0.0834428146481514, 0.005991694051772356]"
466,hi gail love your vids very to the point i have just started getting into espresso and now i need a machine i am debating either getting the delonghi ec 156 or the ec 685 which one is the best thanks,"['video', 'usability', 'not usability']","[0.9017077684402466, 0.08600789308547974, 0.012284364551305771]"
467,we love you too gail,"['usability', 'video', 'not usability']","[0.45094379782676697, 0.3814280033111572, 0.167628213763237]"
468,9 42 for me the milk get too hot to hold somewhere around 110 120 so i leave it frothing a little more since it should be 140 great video,"['video', 'usability', 'not usability']","[0.8861599564552307, 0.10413472354412079, 0.00970531441271305]"
469,please show the metric weight on screen,"['video', 'usability', 'not usability']","[0.7811485528945923, 0.1867765337228775, 0.032074954360723495]"
470,1 liquid ounce 30ml and there fit about 225gram of coffeebeans in out of experience,"['usability', 'video', 'not usability']","[0.8633090257644653, 0.08885800093412399, 0.04783295467495918]"
471,first u need to put a man on the moon then your opinion will matter just kidding p,"['not usability', 'usability', 'video']","[0.7667725682258606, 0.12158563733100891, 0.11164180934429169]"
472,why do not you ever give retail price,"['not usability', 'usability', 'video']","[0.49994760751724243, 0.33627474308013916, 0.16377772390842438]"
473,jamie h retail slick it give you a base,"['usability', 'video', 'not usability']","[0.7180757522583008, 0.24262608587741852, 0.0392981618642807]"
474,there is a link to the machine in the description for you to check the price,"['usability', 'video', 'not usability']","[0.773525595664978, 0.19889426231384277, 0.027580155059695244]"
475,holy shit that took forever,"['not usability', 'usability', 'video']","[0.7065703868865967, 0.15208692848682404, 0.1413426697254181]"
476,first comment,"['usability', 'video', 'not usability']","[0.5031371116638184, 0.30914106965065, 0.1877218633890152]"
477,nice machine how much it is,"['usability', 'video', 'not usability']","[0.8148788213729858, 0.15295274555683136, 0.0321684293448925]"
478,700dollar,"['video', 'usability', 'not usability']","[0.4282970726490021, 0.40386661887168884, 0.16783633828163147]"
479,how doe it match up to miele quality wise,"['not usability', 'video', 'usability']","[0.38465243577957153, 0.35336390137672424, 0.261983722448349]"
480,everything i hoped it would be i love the simplicity of this keurig mybest kitchen i have had the old school original keurig for forever i decided to upgrade to button lol same great quality without having to measure your water this keurig doe all the thinking for you i also love not having to put water into the machine every time i want to use it simple and perfect,"['usability', 'video', 'not usability']","[0.9496605396270752, 0.033484917134046555, 0.01685453951358795]"
481,bloody hell how is this machine still being sold when this video is 12 year old power consuption seems crazy high the only thing that seems good with this machine is that you can use ground coffee a well a bean,"['video', 'usability', 'not usability']","[0.6846210360527039, 0.1795206516981125, 0.13585829734802246]"
482,limetree we aim to please if i were you though i would go for a grinder and a v60 dripper,"['usability', 'video', 'not usability']","[0.4180294871330261, 0.35393497347831726, 0.2280355989933014]"
483,documentally i am glad i found your video mate a i wa looking at buying this machine until i saw how old this model is and how power efficient it is compared to today standard i settled for a melitta bean to cup in the end thank you for your video from 12 year ago haha,"['video', 'usability', 'not usability']","[0.7156864404678345, 0.1549399197101593, 0.1293736696243286]"
484,i also can not believe that this machine is still being sold i doubt it is this video that ha been propping up sale for the last 12 year,"['video', 'not usability', 'usability']","[0.5877443552017212, 0.317364364862442, 0.0948912650346756]"
485,just bought this machine and already i have regretted it the amount of electricity it us is ridiculous despite my bean claiming so there is very little crema and when i try to use the option for preground coffee it just fall straight through meaning i have to take everything out clean it them get the vac in there to clean up the coffee for the price i am extremely underwhelmed with this machine,"['not usability', 'usability', 'video']","[0.714167058467865, 0.24750953912734985, 0.038323353976011276]"
486,return it this machine is over 12 year old i am shocked it is still even for sale i am buying the melitta avanza 600 series,"['not usability', 'usability', 'video']","[0.6260898113250732, 0.2955798804759979, 0.07833029329776764]"
487,is this machine still even made have you got old stock i made this video over nine year ago and would probably invest my money elsewhere if i wa looking for a state of the art coffee machine personally i only use a v 60 dripper and are porlex grinder nowadays,"['video', 'not usability', 'usability']","[0.7949184775352478, 0.14409123361110687, 0.06099032610654831]"
488,thanks for amazing video i just bought this coffee machine,"['video', 'usability', 'not usability']","[0.8795628547668457, 0.11437536776065826, 0.006061792839318514]"
489,do you buy all your tech 10 year out of date,"['not usability', 'usability', 'video']","[0.6087421178817749, 0.25514739751815796, 0.13611052930355072]"
490,vid o en fran ai svp merci,"['video', 'usability', 'not usability']","[0.932793378829956, 0.0535232350230217, 0.013683400116860867]"
491,wow that thing is noisy a hell can not imagine using it at 4 30 in the morning i wa planing to buy it but now i do not know,"['not usability', 'usability', 'video']","[0.8636022210121155, 0.10329973697662354, 0.0330980122089386]"
492,wow the amount of electricity this waste is just amazing it make me want putting my homemade automatic coffee machine on kickstarter or just make some for review people the problem is that it is 3750w power consumption is too high for a uk plug 750 of those watt are just the grinder,"['not usability', 'usability', 'video']","[0.5798307657241821, 0.3454361855983734, 0.07473309338092804]"
493,this machine is still being sold in 2020 almost gbp220 now in amazon cyber weekend deal i may need to send it back a i can not get it to work light up like a christmas tree and nothing happening,"['not usability', 'usability', 'video']","[0.7870691418647766, 0.14948901534080505, 0.06344188749790192]"
494,just brought one on amazon for gbp270,"['usability', 'video', 'not usability']","[0.7245856523513794, 0.20046254992485046, 0.07495179772377014]"
495,vaidotas lipskas thanks for replying unfortunately i had to return it a it had a serious defect ie the defuser wa not motoring into position i bought a sage machine instead and it far superior machine mostly all stainless steel and work effortlessly with very hot espresso etc,"['not usability', 'usability', 'video']","[0.6907269954681396, 0.2828846871852875, 0.026388272643089294]"
496,it took me a while but that cappucino maker on the right side ha to be turn to the left side completely and you have to turn off cappucino to right side completely after that just wait until it stop flashing and it should work just fine i hope it make sense d,"['usability', 'video', 'not usability']","[0.8141800165176392, 0.14488239586353302, 0.040937624871730804]"
497,ne pa commercialiser en france puisque aucune explication en francais je vais donc choisir krups,"['usability', 'not usability', 'video']","[0.4362298250198364, 0.3583996295928955, 0.20537056028842926]"
498,just got mine well happy thanks for the review i got mine here,"['usability', 'video', 'not usability']","[0.4932910203933716, 0.34446069598197937, 0.16224831342697144]"
499,great review thanks,"['usability', 'video', 'not usability']","[0.48994341492652893, 0.40191638469696045, 0.10814023017883301]"
500,9 year how old is this machine,"['usability', 'video', 'not usability']","[0.6191490888595581, 0.2510688006877899, 0.12978209555149078]"
501,mohammed aqeeli thats what i wa thinking guess it a proven design lol,"['usability', 'video', 'not usability']","[0.6103355288505554, 0.3210531771183014, 0.06861131638288498]"
502,how do i get 1 shot of espresso from this machine,"['usability', 'not usability', 'video']","[0.5931426882743835, 0.3212992548942566, 0.08555799722671509]"
503,how to start use it and adjust the setting i can not to know how it work at first time,"['usability', 'not usability', 'video']","[0.7738032937049866, 0.19753184914588928, 0.028664840385317802]"
504,i bought a easm4200 due to review like this on youtube my 4200 take 14 minute to make cappuccino apparently according to delonghi this is right now the thing with this is after you have frothed the milk with the steam wand it take 8 minute to heat water to make the coffee itself by which time the frothy milk isnt really frothy so you end up with a flat white but a little thicker if you wish to make 4 coffee one of which requires frothed milk you can say good bye to 20 min also do not use delonghis online web form for support after waiting a fortnight i phoned and initially after waiting 3 min they picked the phone up them promptly put it down when i phoned again after waiting for nearly a long they said do not use the form email u 4 week now and they answered saying it take this amount of time to make a frothy cappuccino really 14 minute for an angry flat white im an honest opinion do not buy this unit if you want a cappuccino for expressos and longs it work anything else do not,"['usability', 'video', 'not usability']","[0.46339476108551025, 0.2789779007434845, 0.25762733817100525]"
505,did you actually read the instruction i can only assume not and if you use that thing called common sense you would know that if you make the coffer first then steam the milk you will not be waiting 14 minute,"['usability', 'not usability', 'video']","[0.5691534876823425, 0.30310243368148804, 0.12774403393268585]"
506,wow this is a really old review now i would not go buying a coffee machine this old in fact my opinion is do not buy a coffee machine at all get yourself a v 60 dripper and keep thing simple if you really want a decent cappuccino then you will need to invest personally i think coffee should be drunk black so that you can taste it,"['not usability', 'usability', 'video']","[0.8359104990959167, 0.12756191194057465, 0.03652757406234741]"
507,no way i will select a cup of coffee with so much water,"['not usability', 'usability', 'video']","[0.8122366070747375, 0.1515655219554901, 0.036197904497385025]"
508,that coffee looked a weak a piss pas,"['not usability', 'video', 'usability']","[0.8647292852401733, 0.07089535892009735, 0.06437527388334274]"
509,sold,"['video', 'usability', 'not usability']","[0.43377047777175903, 0.42835164070129395, 0.13787785172462463]"
510,oh my god the noise from the machine the neighbour are complaining,"['not usability', 'video', 'usability']","[0.6033816337585449, 0.28290078043937683, 0.11371762305498123]"
511,half of that cup is water i do believe is more suitable for an espresso small cup,"['usability', 'not usability', 'video']","[0.6884765028953552, 0.24355924129486084, 0.06796430051326752]"
512,really magnifica,"['video', 'usability', 'not usability']","[0.6424446105957031, 0.26238396763801575, 0.09517134726047516]"
513,ur chill af bruv cut out all that bollock eh,"['video', 'not usability', 'usability']","[0.43521732091903687, 0.3577571511268616, 0.2070254683494568]"
514,tropico 5 song,"['usability', 'video', 'not usability']","[0.44721582531929016, 0.35649678111076355, 0.19628740847110748]"
515,great vid n funny too,"['video', 'usability', 'not usability']","[0.9628143906593323, 0.03342118486762047, 0.0037644377443939447]"
516,i am using it for 4 or 5 year so far no issue at all still working a it the 1st day,"['usability', 'video', 'not usability']","[0.8986429572105408, 0.08193068951368332, 0.019426384940743446]"
517,i am having problem with this i can get it working with bean the coffee drip out rather than pours but i can not make it work with ground coffee nothing come out and i just get a round lump of wet coffee in the machine,"['not usability', 'usability', 'video']","[0.6609556674957275, 0.3071955740451813, 0.03184877336025238]"
518,peter bergman read the instruction properly,"['usability', 'video', 'not usability']","[0.6361039876937866, 0.23529084026813507, 0.1286051720380783]"
519,just bought one for gbp230 56 on amazon uk a of july 2016 coming to the end of it is product life i am guessing,"['usability', 'not usability', 'video']","[0.688036322593689, 0.16284805536270142, 0.1491156369447708]"
520,nope gbp290 on amazon today,"['not usability', 'usability', 'video']","[0.619015634059906, 0.2087123692035675, 0.1722719669342041]"
521,is it possible to make a flat white with this machine and i mean a proper flat white with the fancy pattern i have tried a dozen time but fail lol,"['not usability', 'usability', 'video']","[0.6955103278160095, 0.27413585782051086, 0.03035379946231842]"
522,yes,"['video', 'usability', 'not usability']","[0.5160987973213196, 0.40233445167541504, 0.08156675100326538]"
523,blimey ive gone deaf,"['not usability', 'video', 'usability']","[0.875550389289856, 0.06588283181190491, 0.058566708117723465]"
524,ours ha been working great for 3 yr then suddenly a clacking sound amp it can not grind the bean amp produce nothing anyone had this problem or ha this hi tech machine died already thanks for any help,"['usability', 'not usability', 'video']","[0.6139420866966248, 0.3164651691913605, 0.06959269195795059]"
525,when you say there is a pouch for the powder is that for the instant coffee,"['usability', 'not usability', 'video']","[0.7578654289245605, 0.14334434270858765, 0.098790243268013]"
526,wilson18 lol i figured it out in the end definitely ground coffee,"['usability', 'video', 'not usability']","[0.6364144682884216, 0.25990813970565796, 0.1036774292588234]"
527,this is probably too late but it wont be instant coffee it would be ground coffee d,"['not usability', 'usability', 'video']","[0.685267448425293, 0.2216590791940689, 0.09307347983121872]"
528,documentally lol fare enough because of this video i asked the wife to get me this exact machine for xmas loving it trying to teach myself to make a flat white,"['video', 'usability', 'not usability']","[0.8152145147323608, 0.17724230885505676, 0.007543207611888647]"
529,halochamppp i think so this wa over 6 year ago now,"['video', 'usability', 'not usability']","[0.4830944836139679, 0.28852975368499756, 0.22837573289871216]"
530,is there an equivalent one that is manual,"['usability', 'not usability', 'video']","[0.6403765678405762, 0.25034403800964355, 0.10927942395210266]"
531,gbp279 in amazon i agree with review this machine delivers excellent coffee will take a few week to fine tune it to your taste in the final analysis coffee you get will depends on bean type,"['usability', 'video', 'not usability']","[0.8525271415710449, 0.11342774331569672, 0.034045055508613586]"
532,do the people in cuba have access to all these wonderful product you review i mean of course besides the castro is and their muscle men like the late che guevara ahhh what is the big deal it is just a symbol right it doe seem odd you reviewing all these wonderful high tech product next to picture of a man who ha caused the suffering of so many people people who have no access to any of the product you review and do not even have the ability to watch your video because of men like che guevara but it is a wonderful thing to live in a free and democratic country to have the money to buy all the newest advance in technology it seems that you are enjoying your life and that is all that really matter is not it,"['usability', 'not usability', 'video']","[0.46344611048698425, 0.4132397472858429, 0.12331420183181763]"
533,well done just the review i needed,"['usability', 'video', 'not usability']","[0.58837890625, 0.3164398670196533, 0.09518127143383026]"
534,the turning knob at the front are the left for how much water ie half cup etc and the right is for strengh you got it the other way round but all said and done a smashing machine,"['usability', 'video', 'not usability']","[0.8608324527740479, 0.0955442562699318, 0.04362330585718155]"
535,i am so stupid i wa about to say that you are crazy and there is on way that this coffee machine weight 380 pound then i realized whoop you are british and are talking about pound a in money not pound a in weight,"['not usability', 'usability', 'video']","[0.5626195073127747, 0.31831127405166626, 0.11906923353672028]"
536,you do not have to join twitter to talk with someone on twitter,"['usability', 'video', 'not usability']","[0.8645736575126648, 0.09513172507286072, 0.04029465839266777]"
537,thanks i positively refuse to join twitter but thanks for replying anyway,"['not usability', 'usability', 'video']","[0.5606785416603088, 0.30400264263153076, 0.1353188306093216]"
538,i am afraid i only had this bean to cup try contacting xpresscoffee on twitter who may be able to answer better thanks,"['not usability', 'usability', 'video']","[0.579988420009613, 0.2848482131958008, 0.135163351893425]"
539,hi i am a tea drinking coffee machine novice i am thinking of buying a coffee machine for someone preferably de longhi i am torn between this machine and the de longhi espresso ec860m coffee machine silver are both of these machine bean to coffee can both machine do you know make regular coffee latte cappuccino and espresso and if so can it make all drink from just bean which of these two model would you say wa the better buy thanks,"['usability', 'not usability', 'video']","[0.6438039541244507, 0.22034168243408203, 0.1358543038368225]"
540,i can not get my working i press the button and it just make sound help me,"['usability', 'not usability', 'video']","[0.5625730752944946, 0.254732221364975, 0.18269473314285278]"
541,if u know how to fix tell me on twitter otbaiosh,"['not usability', 'usability', 'video']","[0.8595607876777649, 0.08351040631532669, 0.05692877247929573]"
542,thankyou for this video trawled through quite a few that just did not show properly but this wa what i needed to know to make up my mind and that is i am buying one right now thanks,"['video', 'not usability', 'usability']","[0.899721086025238, 0.05707443878054619, 0.043204452842473984]"
543,many many like awesome,"['video', 'usability', 'not usability']","[0.5015274882316589, 0.42636945843696594, 0.07210312783718109]"
544,domieninator hi ask xprescoffee on twitter,"['usability', 'video', 'not usability']","[0.5401109457015991, 0.31483203172683716, 0.14505697786808014]"
545,hello there i have i problem with my delonghi the part inside the machine with the 2 red button you have to press in to clean the machine is stuck do you have any tip or something to get it out please reply fast thank you,"['usability', 'not usability', 'video']","[0.6993240118026733, 0.24014374613761902, 0.06053227186203003]"
546,turn machine off from socket then on again,"['usability', 'video', 'not usability']","[0.7463093400001526, 0.13979262113571167, 0.11389809101819992]"
547,why this machine is callin espresso final product is not espresso,"['not usability', 'usability', 'video']","[0.6314520239830017, 0.2705235779285431, 0.09802445024251938]"
548,vasiliskriti doe not take long to warm up at all once the machine ha done it is initial rince it is all good,"['usability', 'video', 'not usability']","[0.8510106801986694, 0.11337917298078537, 0.035610198974609375]"
549,u need to warm up the machine before u make espresso or u can use it since u switch it on if yes how long doe it take thanks,"['usability', 'video', 'not usability']","[0.9594964385032654, 0.02381732501089573, 0.016686277464032173]"
550,powder hahaha it is ground coffee,"['usability', 'video', 'not usability']","[0.6682203412055969, 0.17983195185661316, 0.15194767713546753]"
551,it a whopper of a machine but my word doe it make some noise you should review the cusinart dg900 i think it called the bean to cup machine,"['usability', 'video', 'not usability']","[0.569668173789978, 0.3589093089103699, 0.07142246514558792]"
552,how do you know what bean i am using,"['usability', 'not usability', 'video']","[0.494512677192688, 0.2956807315349579, 0.20980657637119293]"
553,have not made my mind up yet too many good one to test,"['not usability', 'video', 'usability']","[0.5687537789344788, 0.2813051640987396, 0.14994102716445923]"
554,do you get to keep this one,"['usability', 'video', 'not usability']","[0.6020006537437439, 0.26544389128685, 0.13255544006824493]"
555,please mlik cab broke you sol,"['not usability', 'usability', 'video']","[0.6483213305473328, 0.21243251860141754, 0.13924618065357208]"
556,thank you,"['usability', 'video', 'not usability']","[0.5334405303001404, 0.3928794264793396, 0.07368001341819763]"
557,i had the 3300 for over a decade then moved up to the 3500 they are both great machine that i highly recommend,"['usability', 'video', 'not usability']","[0.8103572726249695, 0.14207713305950165, 0.04756557568907738]"
558,i have this same machine and loved every day with it have had it for 8 year i do not use it anymore still work great just i do not use it and i do not know if i should sell it or what to do with it any suggestion,"['usability', 'not usability', 'video']","[0.7459688782691956, 0.1772785633802414, 0.07675256580114365]"
559,why it always say insert water spout while i put it in already,"['usability', 'not usability', 'video']","[0.4727151691913605, 0.28890421986579895, 0.23838064074516296]"
560,hey guy my machine keep telling me to fill tank but which one the tank,"['usability', 'not usability', 'video']","[0.49895161390304565, 0.40398237109184265, 0.09706608951091766]"
561,another best video of gear review by gail a always doe anybody know if you can grind coffee out of this machine is own use i mean can you grind coffee into another container by using this machine is grinder thanks,"['video', 'usability', 'not usability']","[0.7886523604393005, 0.20409618318080902, 0.007251474540680647]"
562,hi gayle is there anyway to disable the top cup warmer we never use it and we find it get super hot thankyou,"['not usability', 'usability', 'video']","[0.6136957406997681, 0.3066771924495697, 0.07962704449892044]"
563,this is not a good machine i have the eam 3400 and it doe not make espresso only regular coffee doe not extract any creme from the coffee bean definitely not worth the price,"['not usability', 'usability', 'video']","[0.9000850915908813, 0.08120085299015045, 0.01871405728161335]"
564,hi gail are 8k coffee too much for an used esam 3500 thanks,"['usability', 'video', 'not usability']","[0.6561492085456848, 0.22227855026721954, 0.12157216668128967]"
565,hi gail or anyone else reading looking for any help i can get i have had this machine coming up on 10 year now and i do love it but i feel now that i am getting a bitter coffee each time i do not remember if i changed my bean grind in the last while or not but i may have i know some say bitter coffee is usually due to grinding too fine but my coffee is not dripping out when it come out and it flow just fine so now i am wondering if i am under extracting any help would be great i rarely change any setting on this machine but i am fairly sure that i need to now to get it back to making the great coffee that it used to,"['usability', 'not usability', 'video']","[0.8072165846824646, 0.1441570222377777, 0.048626311123371124]"
566,enjoyed watching and listening to this lady her presentation wa informative she seemed authentic and wa not annoying like a lot of reviewer well done i bought this machine and am waiting for delivery,"['video', 'usability', 'not usability']","[0.7060617804527283, 0.2794649302959442, 0.014473249204456806]"
567,nice review i have a chance on purchasing this machine from a local seller it 5 year old doe this machine still have plenty of life left thx,"['usability', 'video', 'not usability']","[0.8420627117156982, 0.13620741665363312, 0.021729836240410805]"
568,i know i am late replying but i have the de longhi rialto which is 99percent similar to this machine i have had it for 16 year since 2007 i use it at least twice a day every year only repair wa a new boiler new grinder and new froth button the white piece that the milk canister connects to i think total repair wa le then dollar350 in 16 year totally worth my investment so many us never bored of my various type of coffee great for 1 or 2 shot to add to ice cream for epic coffee shake in separate blender with your choice of creamer top with whip cream yum,"['usability', 'video', 'not usability']","[0.9045555591583252, 0.06965360045433044, 0.025790877640247345]"
569,great machine easy to handle excellent quality 4 year experience and very happy with it,"['usability', 'video', 'not usability']","[0.9213660359382629, 0.06472764164209366, 0.013906302861869335]"
570,any idea what model n and s mean,"['usability', 'not usability', 'video']","[0.38439691066741943, 0.3531188368797302, 0.2624843120574951]"
571,i love your review this is our 2nd bean to cup machine and we bought it for the milk pitcher integration but are having an issue what should the temp of a cappuccino be ours seem lukewarm so we measured with a good thermometer and the frothed milk is only at about 95 97 degree before we start looking at repair option want to find out what it should be and can not find it anywhere thank you,"['usability', 'video', 'not usability']","[0.8521565198898315, 0.0783616378903389, 0.06948179751634598]"
572,doe the strength setting change the grind setting or the amount of ground coffee,"['usability', 'video', 'not usability']","[0.8167858123779297, 0.1162094697356224, 0.06700479239225388]"
573,amount of coffee ground d,"['usability', 'video', 'not usability']","[0.6554166078567505, 0.2112114429473877, 0.13337193429470062]"
574,i have a problem i hope you can help me with i just purchased a used delonghi magnifica esam 3500 i have watched a bunch of video on people pouring shot with the machine and in the video the shot ha a bunch beautiful caramel colored crema on top about an inch thick with my machine i do not seem to get that much i get about 1 8 inch just floating on top i get a 1 1 2 oz shot in 10 second with the grind a fine a it will go i am wondering if the grinder blade need to be replaced i see in your video you said on the fine setting it clogged the machine my machine will not get near that fine i am thinking maybe i need a finer grind the coffee i am using is the lavazza gold select,"['video', 'usability', 'not usability']","[0.5012924075126648, 0.25115835666656494, 0.24754923582077026]"
575,how fresh is your coffee check out this video on crema,"['video', 'usability', 'not usability']","[0.9198094010353088, 0.0764562338590622, 0.003734376048669219]"
576,got ta have a latte now go gail,"['usability', 'video', 'not usability']","[0.5925632119178772, 0.2693726718425751, 0.13806410133838654]"
577,woohoo,"['video', 'usability', 'not usability']","[0.5692829489707947, 0.35669901967048645, 0.07401812076568604]"
578,hi new subscriber here great video i am starting a mobile business with a coffee tricycle but i do not know which machine is better for this kind of business i can spend between 1 000 to 2 000 dollar and i have been seen machine like la spaziale dollar1790 and breville dual boiler dollar 1300 what do you think is better for me and this kind of business platform another machine that you can recomend me thank you very much for your help have a great day,"['video', 'usability', 'not usability']","[0.9206055998802185, 0.06539725512266159, 0.013997124508023262]"
579,ha ha you avoided saying if the coffee wa okay or not just said it wa hot,"['usability', 'not usability', 'video']","[0.6519341468811035, 0.17715568840503693, 0.17091016471385956]"
580,new video every day subscribe over 100 crew review watch visit u online thanks for watching all our video folk you are the best,"['video', 'usability', 'not usability']","[0.8532495498657227, 0.12280150502920151, 0.0239489134401083]"
581,you say hot but i think it worm i am not too much into automatic machine since i wa working in a shop selling caffitaly machine so i got interested to know how to make good coffee but to buy a good manual espresso machine amp a good grinder is probably going to cost a lot more than automatic machine for now i will stay with nescafe and coffee shop till i can afford to buy a good machine,"['usability', 'not usability', 'video']","[0.5536354780197144, 0.3058074712753296, 0.14055702090263367]"
582,i bought one for my parent around 15 year ago they still using it,"['usability', 'video', 'not usability']","[0.8945973515510559, 0.06960246711969376, 0.035800155252218246]"
583,hi benito thanks fort sharing your parent is experience,"['usability', 'video', 'not usability']","[0.5168211460113525, 0.4016962945461273, 0.08148251473903656]"
584,is it possible to make latte art out of this machine and how to achieve,"['usability', 'video', 'not usability']","[0.8408918380737305, 0.0874977856874466, 0.07161037623882294]"
585,hi st thanks for the question it is possible but very difficult the auto frothing wand produce a coarser milk foam one will have more success with a manual steaming wand capable of producing a super fine micro foam if looking for a bean to cup machine with a manual wand check the gaggia cadorna barista plus here is a video with the machine in action frothing for and pouring latte art hope that help marc,"['video', 'usability', 'not usability']","[0.9403776526451111, 0.046254612505435944, 0.013367719948291779]"
586,my machine like yours is super fast to go from coffee brewing to steaming however if i try to go from steaming back to brewing the light will pulse forever and will end up having to restart the machine any advise thank you,"['usability', 'not usability', 'video']","[0.7258552312850952, 0.21927963197231293, 0.05486518517136574]"
587,hey thanks guy i have one for christmas and im using it for first time following the manual of course but is always good to have all this info,"['usability', 'video', 'not usability']","[0.8505332469940186, 0.0837002843618393, 0.06576651334762573]"
588,hey 1000 you are welcome the more you know,"['usability', 'video', 'not usability']","[0.4541262686252594, 0.37928304076194763, 0.16659070551395416]"
589,why do you keep calling it coffee i thought i wa buying an espresso machine also i feel like my coffee is luke warm and even on smaller setting of eapresso not very strong what can i do for both these issue any help would be appreciated,"['not usability', 'usability', 'video']","[0.55628901720047, 0.36139968037605286, 0.08231129497289658]"
590,hi nicole sorry for the confusion it is an espresso machine which can also make a long coffee coffee and espresso are often used interchangeably for instance in italy if you have a coffee it is always an espresso filter drip coffee doe not really exist in italy italian manufacturer of espresso machine usually refer to them a espresso coffee machine for stronger espresso turn the machine is strength setting up to max more important set the grinder to it finest grind setting when making espresso set cup volume to produce 1oz 30ml or le for warmer in cup temp leave your serving cup on the cup warmer on top right of machine hope this help marc,"['usability', 'video', 'not usability']","[0.8064756393432617, 0.10672824084758759, 0.08679606765508652]"
591,hi hh if in u here outside u fiond a dealer here,"['usability', 'video', 'not usability']","[0.5021615624427795, 0.39737585186958313, 0.10046260803937912]"
592,you guy are awesome and very thorough,"['video', 'usability', 'not usability']","[0.5193184614181519, 0.3842189908027649, 0.09646258503198624]"
593,hi barb thanks a whole latte for the comment,"['usability', 'video', 'not usability']","[0.5563197135925293, 0.25955528020858765, 0.18412502110004425]"
594,house sitting with this machine and i did all you said except for descale and the frother is still spitting out milk not frothing descale light is not on but i would descale just to try that however what is the solution you mentioned i have a 30 year old krups machine that i rinse through with some white vinegar and water every once in awhile unless i can get this baby to froth all the bell and whistle are worthless my 30 year old krups espresso maker is super simple to use i have to add the water each time and put the ground espresso into the holder myself but it is simple and work great any other tip for cleaning that frother by the way your direction are really nice and straight forward thank you,"['usability', 'not usability', 'video']","[0.6360354423522949, 0.31092244386672974, 0.05304211005568504]"
595,hi becky poor froth is typically caused by dirty component in the milk frothing device here is a link to the machine is manual most common problem is blockage of the air intake hole on the outer sleeve of the frothing device it is shown in figure 27 on page 14 of the linked manual cleaning any blockage there a well a general cleaning of the frothing device a described in the manual should restore your frothing performance hope that help marc,"['usability', 'not usability', 'video']","[0.6366126537322998, 0.2193170040845871, 0.14407038688659668]"
596,i have a magnifica 3400 it one of the worst coffee machine i have ever had totally outdated technology and overpriced garbage,"['not usability', 'usability', 'video']","[0.8933694958686829, 0.08753024786710739, 0.01910020411014557]"
597,i do not like the voice tik tik bom bom when you use the steamer is there another choice,"['not usability', 'usability', 'video']","[0.6830815076828003, 0.21167509257793427, 0.10524345189332962]"
598,doe this machine have any plastic part through which hot water would pas,"['not usability', 'usability', 'video']","[0.5109105706214905, 0.3850935697555542, 0.10399586707353592]"
599,hi richard there are plastic part which water come in contact with,"['usability', 'video', 'not usability']","[0.40493467450141907, 0.347968190908432, 0.24709713459014893]"
600,the noise really ha become quite nice to me it sound like the morning lol but i have kid so anyway my friend think it is amazing usually a good indication of how cool something is is how your friend react it wa a gift from my father he is an amazing guy but this is by far the greatest thing he is ever done for me and i wa adopted,"['video', 'usability', 'not usability']","[0.45777270197868347, 0.3976932466030121, 0.14453402161598206]"
601,good video,"['video', 'usability', 'not usability']","[0.9346520900726318, 0.06294285506010056, 0.002405107021331787]"
602,my machine stopped pulling water from the tank this happened over the course of 2 day i replaced the water pump the flowmeter o ring diffuser cleaned internally and lubricated everything could it be the in line filter just after the water tank i am soaking the tube in hot water with a little clr today but they do not appear clogged what else could it be when i watch it with the side off water is not pulling through the tube also the machine now make a higher pitched noise when trying to run coffee is being ground and pressed it appears to be just a water issue no leak idea,"['usability', 'not usability', 'video']","[0.44239941239356995, 0.41197600960731506, 0.14562459290027618]"
