,sequence,labels,scores
379,doe the double just double the volume of water or doe it grind more coffee too,"['usability', 'video', 'not usability']","[0.8722434043884277, 0.083921879529953, 0.043834708631038666]"
380,jess cuz yes there are two spout the coffee come out of both every time so you can position the cup or cup so one cup is centered in the case of espresso the two cup are placed so the espresso go into both vessel and you can hit the x2 and it will run twice you just leave the cup or cup in place i am still using this pretty machine every day it is great you can center one espresso cup or position two so both fill just press espresso then the 2x for it to run twice,"['usability', 'video', 'not usability']","[0.8880270719528198, 0.08923029899597168, 0.022742602974176407]"
381,serendipitous sun so you could use it for 2 espresso cup a well then,"['usability', 'video', 'not usability']","[0.9282891750335693, 0.052246998995542526, 0.01946389488875866]"
382,grind twice a well two volume into one or two cup,"['usability', 'video', 'not usability']","[0.8264628052711487, 0.12118864804506302, 0.0523485466837883]"
383,really appreciate you made every video i am going to buy a full automaton coffee machine and i prefer the touch screen and i like delonghi this brand name but they just have one kind delonghi super automatic espresso coffee machine ecam65085ms can you make a video talk about this style and will delonghi make of new version touch screen fully automatic coffee machine,"['video', 'usability', 'not usability']","[0.8379546403884888, 0.14739647507667542, 0.014648879878222942]"
384,did you ever figure out what you needed for ecam65085ms,"['usability', 'video', 'not usability']","[0.565260648727417, 0.3046160638332367, 0.13012322783470154]"
385,iced coffee make me want to gag i do not know how anybody can drink cold coffee but hey to each their own,"['usability', 'not usability', 'video']","[0.47852641344070435, 0.4364756941795349, 0.08499782532453537]"
386,same applies to gender genitalia everyone ha their own preference i simply adore cold coffee,"['usability', 'video', 'not usability']","[0.5010981559753418, 0.24996620416641235, 0.24893569946289062]"
387,seattle coffee gear would you recommend this dinamica over the magnifica esam3500,"['usability', 'video', 'not usability']","[0.7371923327445984, 0.2009238451719284, 0.061883751302957535]"
388,seattle coffee gear i like cold brew coffee and today wa 35 degree but thats on the c scale getting very warm and so dry,"['usability', 'video', 'not usability']","[0.7591930031776428, 0.16447798907756805, 0.07632897049188614]"
389,man miss seattle 88f here and downing a hot latte off my scg pid silva,"['video', 'usability', 'not usability']","[0.4755686819553375, 0.44248801469802856, 0.08194330334663391]"
390,jay g i have tried it and it is gross,"['not usability', 'usability', 'video']","[0.8976548314094543, 0.05249350145459175, 0.049851659685373306]"
391,you can tell she ha not read the manual because it say to not mess with the grinder knob,"['not usability', 'video', 'usability']","[0.6286982297897339, 0.21895787119865417, 0.15234389901161194]"
392,great video you got right to the point and made it feel natural which is appreciated v a long 20 minute video review that is drawn out and doe not feel real,"['video', 'not usability', 'usability']","[0.7521184086799622, 0.1658281683921814, 0.08205336332321167]"
393,awesome job and great video thank you for helping and going over a lot of the machine save a lot of time,"['video', 'usability', 'not usability']","[0.8895460367202759, 0.10668348520994186, 0.003770474810153246]"
394,i watched your video so many time this is exactly what i wa looking for i just bought mine today and will be getting it tomorrow i found a company here in vancouver bc and lucky for me i bought the white one i am super excited thank you for your awesome video greeting from canada,"['video', 'usability', 'not usability']","[0.8886148929595947, 0.1029851883649826, 0.008399915881454945]"
395,this guy is are using wrong coffe,"['not usability', 'usability', 'video']","[0.8296408653259277, 0.1329658478498459, 0.03739332780241966]"
396,fuck just get to the point,"['video', 'usability', 'not usability']","[0.3524561822414398, 0.3457663357257843, 0.30177751183509827]"
397,i think you guy did a good job i have this machine and have since moved up to the jura giga 6 but out of all my machine i keep this one a backup,"['usability', 'video', 'not usability']","[0.8258536458015442, 0.1542958915233612, 0.019850466400384903]"
398,10 16 roula whats that mean do you mean the french word voila,"['usability', 'video', 'not usability']","[0.6762916445732117, 0.18682131171226501, 0.1368870884180069]"
399,i wouldnt get this machine mine never worked and delonghi is totally understaffed and took a full month to even send me the return label for repair wish i could get my dollar1000 back,"['not usability', 'usability', 'video']","[0.9038484692573547, 0.07692183554172516, 0.01922963559627533]"
400,i really enjoyed watching this thank you for sharing your experience i have just ordered mine waiting for delivery so looking forward to it you say your first youtube video i have to say i really loved how natural you both behave no need to stress about making the video perfect so it wa refreshing to watch you two not that the video had anything wrong in it anyway but still it felt natural and spontaneous oh and also yeah definitely dip the frother nozzle in the milk jar before you turn it on you were wasting steam there but also you will burn yourself with that hot steam bursting out in the air and also no mess that way,"['video', 'usability', 'not usability']","[0.9219870567321777, 0.06907086074352264, 0.008942041546106339]"
401,jesus she is so annoying,"['not usability', 'video', 'usability']","[0.5382035374641418, 0.27824172377586365, 0.18355467915534973]"
402,ooh man you guy are total amateur and you do not know how to use this machine at all,"['not usability', 'usability', 'video']","[0.8054606318473816, 0.14739461243152618, 0.04714472219347954]"
403,oh my god the frothing the horror,"['not usability', 'video', 'usability']","[0.8134989142417908, 0.12014453858137131, 0.0663565844297409]"
404,the woman speaks like a machine gun mg42,"['not usability', 'video', 'usability']","[0.3659621477127075, 0.3518318831920624, 0.2822059988975525]"
405,let the man speak she is very irritating,"['not usability', 'video', 'usability']","[0.5718823671340942, 0.2588113844394684, 0.16930629312992096]"
406,oh i thought they were sweet together she is just excited thank you,"['video', 'usability', 'not usability']","[0.6020683646202087, 0.3395163416862488, 0.05841528996825218]"
407,good review well informed got mine today love it,"['usability', 'video', 'not usability']","[0.46394073963165283, 0.45126429200172424, 0.08479500561952591]"
408,she is so blondie,"['usability', 'video', 'not usability']","[0.5021121501922607, 0.35066622495651245, 0.147221639752388]"
409,i froth in the cup then put it under and push what coffee i want le mess,"['usability', 'not usability', 'video']","[0.4379579424858093, 0.40041324496269226, 0.16162876784801483]"
410,51 sub hahaha never watched a quality review with a channel that ha only 51 sub,"['not usability', 'video', 'usability']","[0.473372220993042, 0.3912089765071869, 0.13541875779628754]"
411,wow,"['video', 'usability', 'not usability']","[0.5286292433738708, 0.3945181667804718, 0.07685258239507675]"
412,god damn i thought i had it bad,"['not usability', 'video', 'usability']","[0.37816786766052246, 0.35779327154159546, 0.2640388309955597]"
413,run diego run,"['video', 'usability', 'not usability']","[0.7108670473098755, 0.24438223242759705, 0.04475068673491478]"
414,this woman is irritating and ha no way she just screwed up,"['not usability', 'video', 'usability']","[0.8106948137283325, 0.11916717141866684, 0.07013801485300064]"
415,she is a valley girl and there is no cure,"['not usability', 'usability', 'video']","[0.6554939150810242, 0.18568731844425201, 0.158818781375885]"
416,among all the other video i found yours to be the most helpful and that it is what matter to me thank you so much,"['video', 'usability', 'not usability']","[0.9537553191184998, 0.041168082505464554, 0.005076571833342314]"
417,you need to pour the milk slower and move it closer do not dump it in like that plus best milk for frothing is semi skimmed milk to get a nice infused coffee with milk and a nice froth on top,"['usability', 'not usability', 'video']","[0.7005916833877563, 0.1636936366558075, 0.13571473956108093]"
418,thanks fella great video,"['video', 'usability', 'not usability']","[0.9293354749679565, 0.06749118864536285, 0.0031733738724142313]"
419,i have read that pike place is an oily bean and can break your machine,"['not usability', 'usability', 'video']","[0.6326177716255188, 0.2674209177494049, 0.09996125847101212]"
420,that lady poor poor guy,"['not usability', 'video', 'usability']","[0.48292648792266846, 0.34461814165115356, 0.17245535552501678]"
421,will this do a cold froth,"['not usability', 'video', 'usability']","[0.8522457480430603, 0.08434205502271652, 0.06341222673654556]"
422,oh and you could heat up the milk in the microwave using a bowl before using the french press it will give you a fairly close result to a steamer or a steam wand,"['usability', 'video', 'not usability']","[0.8883808255195618, 0.08418446034193039, 0.027434667572379112]"
423,just to clear some thing out there is no such thing a cold froth from a steam wand if you want to froth milk a a cold drink you can use a french press or manual frother there are a bunch of video on youtube showing you how to froth milk on a french press i use a french press to make iced latte on a hot summer day,"['video', 'usability', 'not usability']","[0.8676088452339172, 0.11437081545591354, 0.01802036538720131]"
424,just got this in black and i am super jealous of your white version haha thank you for this video the instruction on this machine are horrible and not friendly at all super excited to make a cappuccino tomorrow morning d,"['video', 'not usability', 'usability']","[0.7158735394477844, 0.2314855009317398, 0.05264096334576607]"
425,jesus woman you irritating,"['not usability', 'video', 'usability']","[0.6061673164367676, 0.24787630140781403, 0.14595633745193481]"
426,she keep interrupting him let him speak,"['not usability', 'usability', 'video']","[0.5593781471252441, 0.291320264339447, 0.1493016481399536]"
427,what an awful voice she ha,"['not usability', 'video', 'usability']","[0.6852464079856873, 0.17094258964061737, 0.14381103217601776]"
428,the couple ounce of water that flush out at the beginning from what i have heard is a small cleaning cycle and it is just cleaning off some leftover coffee from the last time the machine wa used anyway great video watching you make that cup of coffee definitely helped me decide that i need this machine,"['video', 'usability', 'not usability']","[0.8268852233886719, 0.16078583896160126, 0.012328932993113995]"
429,thank you for making this video and helping me make my decision on which machine to buy,"['video', 'usability', 'not usability']","[0.9295387268066406, 0.06616716831922531, 0.004294128157198429]"
430,awesome guy thanks for a real review,"['usability', 'video', 'not usability']","[0.5377922058105469, 0.3110048174858093, 0.15120291709899902]"
431,the maker came with an awful instruction manual it is how to make it difficult instruction,"['not usability', 'usability', 'video']","[0.8966584801673889, 0.05249854922294617, 0.05084295943379402]"
432,just bought mine today in gray a a replacement for my 12 year old saeco odea giro machine thank you for the review and congratulation on your channel,"['usability', 'video', 'not usability']","[0.48467740416526794, 0.4755929112434387, 0.03972965478897095]"
433,stop yellinnnnnng,"['not usability', 'video', 'usability']","[0.5584365725517273, 0.24820925295352936, 0.19335418939590454]"
434,she is loud but she is cute,"['usability', 'video', 'not usability']","[0.46442678570747375, 0.39193469285964966, 0.14363853633403778]"
435,would have loved to be able to have the sound on but she is just yelling so much omgolll shhhhh,"['not usability', 'video', 'usability']","[0.5913181900978088, 0.21337741613388062, 0.19530442357063293]"
436,i just bought this machine and read the manual before using the machine it say lesser amount of coffee button the one you referred a a single shot refers to espresso whereas more amount of coffee button referred a a double shot in the video refers to a lungo when i google the difference between a lungo and double shot espresso most post suggest that the lungo us much more water and for a longer time therefore not exactly same a a double shot espresso the manual also explaines regular espresso make about 40 ml of shot and lungo make about 120ml which is 3 time more not double so i have been just using 2x button to make 2 of the single shot cause that seems to be the closest thing i can get a a double shot using this machine,"['usability', 'video', 'not usability']","[0.5473428964614868, 0.4232807457447052, 0.029376337304711342]"
437,yes you are right they definitely got it wrong,"['not usability', 'video', 'usability']","[0.5624300241470337, 0.2641785144805908, 0.17339147627353668]"
438,i think this is a great video got me started on the machine and the couple is cute but i do feel the same regarding that option that they mentioned a a double i think delonghi also call the big cup icon a lungo also in the manual unless italian call drip coffee also long i do not know gon na email delonghi i wan na know my dosage and do it conveniently first world problem,"['video', 'usability', 'not usability']","[0.9433703422546387, 0.05309382453560829, 0.0035358411259949207]"
439,a double shot of espresso is a doppio,"['usability', 'video', 'not usability']","[0.7448081970214844, 0.12811873853206635, 0.12707307934761047]"
440,yes i saw this in a video by the manufacturer these couple is adorable and i appreciate the review so much but they are mistaken about the lungo button a you stated here lt 3,"['video', 'not usability', 'usability']","[0.9337688684463501, 0.0335686057806015, 0.032662518322467804]"
441,lol did everything the messiest way that beautiful milk art at the end,"['video', 'not usability', 'usability']","[0.48853635787963867, 0.2688063383102417, 0.24265727400779724]"
442,then dump pumpkin spice in lol,"['usability', 'video', 'not usability']","[0.48138028383255005, 0.4200633466243744, 0.09855640679597855]"
443,poor guy,"['video', 'not usability', 'usability']","[0.3768187165260315, 0.3286067843437195, 0.29457446932792664]"
444,dude ha my sympathy,"['video', 'usability', 'not usability']","[0.4986380934715271, 0.3039388358592987, 0.19742310047149658]"
445,i upvoted this 20 second into the video,"['video', 'usability', 'not usability']","[0.9576220512390137, 0.03500165417790413, 0.007376306224614382]"
446,thank you for the informative video just got my machine today this is exactly what i needed congrats on the channel excited to watch you grow,"['video', 'usability', 'not usability']","[0.820263683795929, 0.17450787127017975, 0.005228451918810606]"
447,hey thanks for sharing such a great review i have subscribed feel free to check out my review all the best truepreview,"['usability', 'video', 'not usability']","[0.490613728761673, 0.41649261116981506, 0.09289361536502838]"
448,his do i remove the milk jug there is no button etc,"['not usability', 'usability', 'video']","[0.647736132144928, 0.23372289538383484, 0.11854096502065659]"
449,everything i hoped it would be i love the simplicity of this keurig mybest kitchen i have had the old school original keurig for forever i decided to upgrade to button lol same great quality without having to measure your water this keurig doe all the thinking for you i also love not having to put water into the machine every time i want to use it simple and perfect,"['usability', 'video', 'not usability']","[0.9496605396270752, 0.033484917134046555, 0.01685453951358795]"
450,you do not explained how to donit properly bad video,"['video', 'not usability', 'usability']","[0.6643446087837219, 0.27105700969696045, 0.06459833681583405]"
451,is anybody experiencing a change in the flavor of the coffee we find it way more bitter after about a year of a regular daily use i perform all the cleaning process suggested on the manual what else can i try thank you,"['usability', 'not usability', 'video']","[0.5132327675819397, 0.3285377323627472, 0.1582295000553131]"
452,all bean to cup machine give you a ground coffee option,"['usability', 'video', 'not usability']","[0.7688011527061462, 0.16915874183177948, 0.062040138989686966]"
453,a fred mentioned in the comment below the milk wand slide up and down we have experience with 2 of these machine they both stopped frothing milk after the first time they were descaled the delonghi customer service is terrible we eventually went to our supplier and are getting our machine replaced we do not now if the new machine will give the same problem we certainly hope not other than the premature descaling request and subsequent failure of both machine ability to froth milk we love the coffee note we used reverse osmosis water with zero hardness the first machine lasted one month and the second machine lasted 7 day,"['not usability', 'usability', 'video']","[0.48518362641334534, 0.4617043733596802, 0.05311194434762001]"
454,the milk wand is not short it adjustable it slide up and down you would have known if you read the manual before use help in a full review,"['usability', 'video', 'not usability']","[0.8561924695968628, 0.08125025033950806, 0.06255723536014557]"
455,i am debating if i should get the dinamica plus or a refurbished jura e8 i have heard mixed review regarding de longhi is reliability and customer service is there anyone who is owned one for an extended period of time that can speak into this thanks in advance,"['usability', 'not usability', 'video']","[0.45055896043777466, 0.3022691309452057, 0.24717189371585846]"
456,computer lcd screen failed after 6 month get extended warranty on this type,"['not usability', 'video', 'usability']","[0.3793157935142517, 0.33768773078918457, 0.2829965353012085]"
457,standard warranty in canada is 2 plus one year so you should be covered,"['usability', 'video', 'not usability']","[0.5855817794799805, 0.24739117920398712, 0.16702695190906525]"
458,i wouldnt get this machine mine never worked and delonghi is totally understaffed and took a full month to even send me the return label for repair wish i could get my dollar1000 back,"['not usability', 'usability', 'video']","[0.9038484692573547, 0.07692183554172516, 0.01922963559627533]"
459,that suck,"['not usability', 'video', 'usability']","[0.9460317492485046, 0.033623404800891876, 0.020344888791441917]"
460,would you say this is a good choice for someone who ha a small space and primarily want coffee espresso and americano with the ability to add frothed milk we are not really into latte or more milk based drink,"['usability', 'video', 'not usability']","[0.8442760109901428, 0.08489067107439041, 0.07083332538604736]"
461,it is a good machine and a nice choice also look at the jura ena 4 just doe coffee and the new smeg superautomatics we have video on those also,"['video', 'usability', 'not usability']","[0.7935198545455933, 0.20076072216033936, 0.005719476379454136]"
462,awsome review and thank you so much about the latte art comment i thought i wa just really bad at it,"['not usability', 'video', 'usability']","[0.42920181155204773, 0.2984072268009186, 0.2723909318447113]"
463,good review i feel better about the wand now,"['usability', 'video', 'not usability']","[0.7427313327789307, 0.20724430680274963, 0.050024326890707016]"
464,so torn between white and silver the white is gorgeous but i think silver would go better with my other appliance,"['usability', 'video', 'not usability']","[0.7199036478996277, 0.14894139766693115, 0.13115498423576355]"
465,i would love to have one of these machine on my counter top,"['usability', 'video', 'not usability']","[0.887667715549469, 0.09056397527456284, 0.021768342703580856]"
466,if delongi are calling semi automatic they need to re define machine and semi and automatic,"['not usability', 'usability', 'video']","[0.8259167671203613, 0.12284450978040695, 0.05123867094516754]"
467,kenneth karlsen hello we call this a semi automatic the milk steamer i do suggest the latte crema version of de dinamica or the dinamica,"['usability', 'video', 'not usability']","[0.7600702047348022, 0.18062078952789307, 0.059309013187885284]"
468,is not this a super automatic,"['usability', 'video', 'not usability']","[0.47409993410110474, 0.26535919308662415, 0.2605408728122711]"
469,ec coffee espresso amp coffee gear thanks for the explanation tough terminology i ve heard people call portafilter machine semi automatic too how would you call these,"['usability', 'video', 'not usability']","[0.4696471691131592, 0.33441561460494995, 0.19593726098537445]"
470,the definition are a bit vague yes it is to some but since the milk is more manual we refer to it a semi when the milk come through a connected carafe and you have to do nothing we call it super,"['usability', 'not usability', 'video']","[0.6710945963859558, 0.18646982312202454, 0.14243559539318085]"
471,hi sam great video thanks would you still recommend this machine thinking of my first bean to cup a currently hand grinding and brewing in an aeropress and adding cold milk however i do like a latte and cappuccino so a bean to cup would be a nice to have one day i feel for taste and convenience,"['video', 'usability', 'not usability']","[0.8840484619140625, 0.11121038347482681, 0.0047411429695785046]"
472,is there a way to foam the milk manually yourself,"['usability', 'not usability', 'video']","[0.7537246346473694, 0.18187598884105682, 0.06439939141273499]"
473,i like almost everything about this brewer my previous one wa a keurig 2 0 mybest kitchen and had a lot of issue this one is more basic but all the important feature are there if i had to name something i found a a negative it would be the size of the water tank i wa used to a larger one and have to fill this one daily a we drink 4 large cup every morning but it is a small thing in the grand scheme of thing,"['not usability', 'usability', 'video']","[0.49285632371902466, 0.4353370666503906, 0.07180663198232651]"
474,so many review are about coffee not being hot enough,"['usability', 'video', 'not usability']","[0.40335363149642944, 0.3362491726875305, 0.26039719581604004]"
475,the milk container not use up instantly milk will turn degeneration is there any cooling function of the container,"['usability', 'not usability', 'video']","[0.5583309531211853, 0.39465615153312683, 0.04701283946633339]"
476,sam gray with the container or milk original package,"['usability', 'video', 'not usability']","[0.7426617741584778, 0.1910470426082611, 0.06629116833209991]"
477,there is not a built in cooling function but it is so easy to remove and is designed to be stored in the fridge,"['usability', 'video', 'not usability']","[0.9013427495956421, 0.06800521910190582, 0.03065202571451664]"
478,how do you make your coffee hot im having difficulty with the lattecrema it only give me lukewarm,"['usability', 'not usability', 'video']","[0.5725070238113403, 0.3083178699016571, 0.11917514353990555]"
479,thank you late me try it right now,"['usability', 'video', 'not usability']","[0.7555367350578308, 0.21373926103115082, 0.030723972246050835]"
480,well done nice review my sage device after a year developed frothing issue curry said no replacement wa available and they would refund original cost lol it is gone up by nearly gbp170 no wonder they did not want to replace it i am no coffee barista so thought i would go for an automatic even though that would render my sage grinder useless the dinamica look just the ticket but will look at some gaggia machine etc before making the purchase do you have any discount code,"['usability', 'not usability', 'video']","[0.6677395701408386, 0.19004735350608826, 0.14221303164958954]"
481,hi is there a button to add more milk a sometimes the cappuccino button make the drink too short for me and i want a larger cappuccino thx,"['usability', 'not usability', 'video']","[0.537041187286377, 0.3861537575721741, 0.07680510729551315]"
482,yes there is you can add it through the drink menu option a well a more hot water if you wanted to dilute your drink further,"['usability', 'video', 'not usability']","[0.8663763999938965, 0.08265388011932373, 0.05096973106265068]"
483,can this machine make a really big coffee like big americano i am asking bcs i want it for my dad he like really big coffee without milk btw he look like young jude law xd,"['usability', 'video', 'not usability']","[0.7774019241333008, 0.1366519033908844, 0.08594616502523422]"
484,yes it can it ha an american setting you are not the first person to make the jude law comment haha,"['video', 'usability', 'not usability']","[0.4107228219509125, 0.385158896446228, 0.2041182816028595]"
485,you posted the video one year ago have you had any technical or mechanical issue that required professional servicing,"['video', 'usability', 'not usability']","[0.8910510540008545, 0.07769567519426346, 0.031253304332494736]"
486,sam gray nice to hear,"['usability', 'video', 'not usability']","[0.5433695912361145, 0.33542510867118835, 0.12120531499385834]"
487,so far i have not had any issue a i have been pretty on it with the descaling and maintenance job everything still run a new,"['usability', 'video', 'not usability']","[0.6289359331130981, 0.22795584797859192, 0.14310820400714874]"
488,doe he look like judie low awesome,"['video', 'usability', 'not usability']","[0.457923024892807, 0.44313156604766846, 0.09894540160894394]"
489,haha i wish,"['not usability', 'video', 'usability']","[0.4698188602924347, 0.305570513010025, 0.22461067140102386]"
490,what is the max height of the glass cup that they still fit,"['usability', 'video', 'not usability']","[0.8544349670410156, 0.08778560906648636, 0.057779498398303986]"
491,thank you for the video very informative btw in what setting is your coffee grinder bought a good quality coffee bean but my espresso still not very creamy doe not give that foamy look on the top thank you,"['video', 'usability', 'not usability']","[0.8664067983627319, 0.08903399854898453, 0.044559214264154434]"
492,anvie wheeler i have always left mine on factory setting which i think is a 3,"['usability', 'video', 'not usability']","[0.638905942440033, 0.2522021532058716, 0.10889191180467606]"
493,great video helped me so much a i wa setting up my machine,"['video', 'usability', 'not usability']","[0.9228265285491943, 0.07430671900510788, 0.00286672031506896]"
494,star is always the coffee bean not coffee machine a bad quality bean will produce terrible quality shot even if you use dollar10000 top of the line coffee machine,"['not usability', 'usability', 'video']","[0.4813787639141083, 0.3388649821281433, 0.1797562688589096]"
495,hi sam i am a coffee noob the standard espresso button draw a full shot in 8 second from both spout i read online that an ideal espresso shot is draw in anywhere between 20 30 second am i missing something,"['usability', 'not usability', 'video']","[0.38687747716903687, 0.33294451236724854, 0.2801780700683594]"
496,you need a piston machine to do that,"['not usability', 'usability', 'video']","[0.5268745422363281, 0.38697779178619385, 0.08614763617515564]"
497,sam gray thanks for the response i have one technical question what doe the program aroma 1 5 setting do to the coffee preparation doe it change the extraction time coffee weight something else,"['usability', 'not usability', 'video']","[0.4596060514450073, 0.37435245513916016, 0.16604146361351013]"
498,i guess different machine vary their timing but i have never had an issue with this and it delivers a full bodied flavour every time since first using it i have an espresso shot every day and have always rated it,"['usability', 'video', 'not usability']","[0.8651158809661865, 0.10579384118318558, 0.029090343043208122]"
499,according to a shop specification is thatis ha a steam spout but i can not find info on that anywhere,"['not usability', 'usability', 'video']","[0.5293250679969788, 0.3431198000907898, 0.12755514681339264]"
500,16 cm,"['usability', 'video', 'not usability']","[0.4987647831439972, 0.3540744185447693, 0.14716075360774994]"
501,i thought u were going to show how to make the 1st etc disappointing,"['not usability', 'usability', 'video']","[0.8590206503868103, 0.07290010154247284, 0.06807923316955566]"
502,hi there i have the dinamica ecam 350 75 s version and i am currently working out how i can get a hotter coffee a it is only warm i have also set the water temperature to max and is only slightly hotter do you have any other tip on how i can get a hotter coffee,"['usability', 'video', 'not usability']","[0.8099190592765808, 0.1039244756102562, 0.08615648001432419]"
503,knew it now beginner tip preheat the cup never fck the bruwing temp not for noobs,"['usability', 'video', 'not usability']","[0.6864442825317383, 0.1569560021162033, 0.156599760055542]"
504,same issue unfortunately i do not think there is much more we can do very disappointing,"['not usability', 'video', 'usability']","[0.545890212059021, 0.2449292689561844, 0.20918050408363342]"
505,hi sam after watching your video i bought this machine i am not satisfied when it come to milk temperature the coffee is not hot even though i set it to maximim temperature it should be around 65 degree is everyone having same milk temp issue pls reply,"['video', 'not usability', 'usability']","[0.5332860946655273, 0.38557130098342896, 0.0811426192522049]"
506,totally agree mine is set to maximum and the milk is definitely le than warm,"['usability', 'video', 'not usability']","[0.7483070492744446, 0.18289099633693695, 0.06880196183919907]"
507,r c that is a shame nothing worse than lukewarm coffee thanks for sharing your experience,"['not usability', 'video', 'usability']","[0.4621616303920746, 0.2919963598251343, 0.24584203958511353]"
508,there is no option to set temperature digitally or numerically but i set it to maximum hot but maximum hot is like 50 degree so coffee is not hot it lukewarm,"['not usability', 'usability', 'video']","[0.4226042628288269, 0.40060120820999146, 0.17679454386234283]"
509,is 65 degree the highest setting,"['video', 'usability', 'not usability']","[0.4442422688007355, 0.4021831452846527, 0.1535746306180954]"
510,may i ask how long doe it take for the machine to get ready in the morning warm up time,"['usability', 'video', 'not usability']","[0.7760265469551086, 0.11511975526809692, 0.10885365307331085]"
511,when turning it on it take around 20 second to start up and heat and a further 10 15 second to make a drink i wa quite surprised at how easy and efficient it wa to start up,"['usability', 'video', 'not usability']","[0.873184859752655, 0.09145429730415344, 0.035360801964998245]"
512,you skipped the cleaning part that tell me a cynic that function is not working great i am lazy and have no interest spending 600euros on a coffee maker that i have to clean every day,"['not usability', 'usability', 'video']","[0.735374927520752, 0.1754896193742752, 0.08913546800613403]"
513,it is easy but get tedious if you can not stand having to clean it regularly then i would recommend going for a v60 and hario grinder instead or perhaps a moks pot,"['usability', 'not usability', 'video']","[0.43262457847595215, 0.3618704080581665, 0.20550495386123657]"
514,the cleaning of it is super easy everything slide out and can be rinsed off without too much internal cleaning needed obviously each of the tray etc will need a regular rinse however the coffee itself is collected in the ground container which is easily removed,"['usability', 'video', 'not usability']","[0.9184181690216064, 0.04909376800060272, 0.03248808532953262]"
515,hi sam ok joe and i need to get one of these i bet the coffee is extremely fresh since you are using whole bean love the drink menu on the machine we would never have to go to starbucks again lol great video jen xo,"['video', 'usability', 'not usability']","[0.9134809970855713, 0.07704407721757889, 0.009474873542785645]"
516,this is definitely an investment purchase,"['not usability', 'usability', 'video']","[0.6955159306526184, 0.23747794330120087, 0.06700612604618073]"
517,it is amazing we use it nearly every day now x,"['usability', 'video', 'not usability']","[0.8538287878036499, 0.12683331966400146, 0.019337959587574005]"
518,it is gorgeous and the coffee look amazing jen xo,"['video', 'usability', 'not usability']","[0.4992498755455017, 0.4583889842033386, 0.042361173778772354]"
519,great coffey machine sam but just over gbp2000 i do thing it in my price rage at the moment,"['usability', 'video', 'not usability']","[0.7469311356544495, 0.1968480497598648, 0.0562208816409111]"
520,philip smith curry gbp550,"['video', 'usability', 'not usability']","[0.4588055908679962, 0.456030011177063, 0.08516442030668259]"
521,ok now i know how to make milk foam with those machine what about the quality and temperature of the coffee,"['usability', 'video', 'not usability']","[0.7732832431793213, 0.15251660346984863, 0.07420013844966888]"
522,did not really review them but thanks,"['not usability', 'video', 'usability']","[0.3909408748149872, 0.34425774216651917, 0.2648014426231384]"
523,one of the different feature of the dynamica unit is that it doe coffee over ice i do not believe the phillips saeco unit ha this feature,"['usability', 'video', 'not usability']","[0.5612100958824158, 0.23266170918941498, 0.20612813532352448]"
524,the delonghi ha a water filter option a well so doe it have a coffee temperature adjust just it is hidden in the menu,"['usability', 'video', 'not usability']","[0.7963833212852478, 0.16265226900577545, 0.04096434265375137]"
525,the phillips is a saeco machine license,"['usability', 'video', 'not usability']","[0.6756460070610046, 0.1939975917339325, 0.13035644590854645]"
526,i love the host,"['usability', 'video', 'not usability']","[0.5090245604515076, 0.44999778270721436, 0.040977638214826584]"
527,13 18 did not quite catch you can or you can not adjust temperature in u version of dinamica,"['usability', 'not usability', 'video']","[0.5407088994979858, 0.26253417134284973, 0.19675692915916443]"
528,i know this could be a little off the topic but doe anyone here ha seen any compare between phillips 4300 v delonghi manginfica x if so kindly route me in that direction those are my 2 option at this moment thanks,"['usability', 'not usability', 'video']","[0.46812209486961365, 0.3182844817638397, 0.21359336376190186]"
529,i ordered 4300 and looking at dinamica plus im torn,"['not usability', 'usability', 'video']","[0.6287824511528015, 0.19791823625564575, 0.17329931259155273]"
530,how are the spent ground removed,"['usability', 'video', 'not usability']","[0.6375742554664612, 0.19055208563804626, 0.17187359929084778]"
531,i say put the milk in the glass heat it up and brew over the milk,"['usability', 'video', 'not usability']","[0.8468220233917236, 0.12206029146909714, 0.031117649748921394]"
532,awesome video but i have a question would u buy this one or would u buy the more expansive model where the milk froth is automatically produced i am in two mind about this subject on one side i do not need any effort and time in the other hand i think the crema by selfmade is better but is it worth the extra work and time especially in the morning when u have limited time and so on so if anybody have a advise a would be grateful,"['video', 'usability', 'not usability']","[0.9242594838142395, 0.06213228031992912, 0.01360824890434742]"
533,hello i am trying to decide between these two machine delonghi dinamica amp philip 3200 the deciding factor might be the coffee can you tell me which one ha a richer more flavorable taste and what are the largest size drink each machine can make thanks so much you guy rock,"['usability', 'video', 'not usability']","[0.6619074940681458, 0.21084673702716827, 0.12724578380584717]"
534,that should be the main point when comparing machine a well a temperature of coffee result of milk based drink are too similiar,"['usability', 'not usability', 'video']","[0.6783518195152283, 0.17727181315422058, 0.14437633752822876]"
